,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,106,92,78,66,56,46,32
1,atr,126,102,92,74,66,58,48
2,mad,120,106,92,78,70,60,56
3,iqr,76,66,52,40,28,20,12
4,mad_med,128,108,92,78,72,64,58
5,iqr_med,76,66,52,44,30,24,14
