,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,1047,949,1119,1503,455,356,302
1,atr,1559,1001,1069,1016,708,518,325
2,mad,773,1019,989,1466,1114,728,515
3,iqr,1080,760,685,449,406,228,234
4,mad_med,600,673,1119,1056,1003,1219,807
5,iqr_med,934,892,816,446,360,304,244
