ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,979.6550552842373,1026.7040604804292,0.005607161196834628,0.22346263486583456,,
XLB,SD_Squared_Returns,1044.59892557666,1026.7040604804292,0.005125613353222977,0.47722303333409605,33.37364167904916,3.307953231477846e-244
XLB,SD_Prices,959.9248179222232,1026.7040604804292,0.0026613587512421245,0.25766076820243367,2.042413740111346,0.04111050794618456
XLB,IQR,1043.4641013109356,1026.7040604804292,0.0031847114605608727,0.30975226383688437,34.812722515452286,1.5614696708124334e-265
XLE,ATR,943.766556368154,1010.1480420248328,0.00045034419392610107,0.04900511513917076,,
XLE,SD_Squared_Returns,1058.0262904224855,1010.1480420248328,0.0011613197156279305,0.13638843956567132,14.697513328854047,6.6870577763194986e-49
XLE,SD_Prices,1003.5110687931445,1010.1480420248328,0.001046266699579523,0.2053782539066364,-10.425527225714367,1.8960483761834503e-25
XLE,IQR,1028.9942906316944,1010.1480420248328,0.0020809908656833306,0.2456345692375908,14.072313766680416,5.620011052488493e-45
XLF,ATR,1085.0580491335802,1057.0866141732283,0.00020569164759790676,0.04946139645893344,,
XLF,SD_Squared_Returns,974.843233681634,1057.0866141732283,0.0007019549328058662,0.14493963551774286,12.335120732300314,5.860102104636252e-35
XLF,SD_Prices,957.6892875726635,1057.0866141732283,0.0007879026581423795,0.20524983494015175,-8.538511548824154,1.3596180660852532e-17
XLF,IQR,1054.8298896791157,1057.0866141732283,0.0012168565386214529,0.35943089062399686,10.964694305501823,5.649113499367e-28
XLI,ATR,1076.3198936250703,1103.2910388580492,0.021756567418537216,0.4375399702649532,,
XLI,SD_Squared_Returns,1088.6026982084554,1103.2910388580492,0.01561071628503711,0.5732931487818631,47.50036701958351,0.0
XLI,SD_Prices,980.7183536030283,1103.2910388580492,0.006301537539926412,0.3389055237352282,10.042077531008784,9.955493515344526e-24
XLI,IQR,1006.7444235114867,1103.2910388580492,0.001976095799532769,0.371180735030052,47.51416679860481,0.0
XLK,ATR,1219.3731170090705,1348.4404744472104,0.033512756432153776,0.4109077790740417,,
XLK,SD_Squared_Returns,1047.4735008784228,1348.4404744472104,0.008064653611003603,0.41752798803630914,49.69048212815549,0.0
XLK,SD_Prices,997.3266364225535,1348.4404744472104,0.005416083027656469,0.3919527480055222,8.180810973021426,2.819398877273199e-16
XLK,IQR,1073.341352931894,1348.4404744472104,0.009361420190550366,0.9167542588975582,49.31541779407219,0.0
XLP,ATR,960.4807317068608,1005.013229355243,0.03424847317929987,0.44162487211289675,,
XLP,SD_Squared_Returns,1002.7643947114041,1005.013229355243,0.037471394186217914,0.7857027549857027,66.65031598161458,0.0
XLP,SD_Prices,1027.6337235145947,1005.013229355243,0.008685402047968383,0.3704570878912213,11.532359349850786,9.062552402655496e-31
XLP,IQR,1007.0926485692851,1005.013229355243,0.0067626504958685696,0.2976859720024111,68.70580379214488,0.0
XLV,ATR,1052.342620610522,1100.1896333754742,0.048709419286437405,0.5504194174251498,,
XLV,SD_Squared_Returns,1053.5457009757902,1100.1896333754742,0.014901357704485724,0.4291558376615009,55.064246983917876,0.0
XLV,SD_Prices,1023.6948999548669,1100.1896333754742,0.00880854964507273,0.4034918856945081,16.00867028799256,1.111601330969158e-57
XLV,IQR,1010.7908002520478,1100.1896333754742,0.036561657468610294,1.0644945773082122,54.70481228937922,0.0
XLY,ATR,1057.1940118019759,1188.4567645841953,0.0976614999035355,0.728267178187598,,
XLY,SD_Squared_Returns,1094.8785749078004,1188.4567645841953,0.06768912357445958,1.100719217203318,79.5971207135267,0.0
XLY,SD_Prices,1073.0487844332583,1188.4567645841953,0.008932742556923176,0.40315839271907655,19.409868859612004,6.368941602792873e-84
XLY,IQR,1000.0,1188.4567645841953,0.04295413246508517,1.386227989084286,79.59335013008587,0.0
XLU,ATR,956.450770898322,994.2777605938759,0.001561644419812772,0.09478406985761671,,
XLU,SD_Squared_Returns,953.4577912415994,994.2777605938759,0.001690904288877791,0.17880549885966132,17.387970629711756,1.0177449427663302e-67
XLU,SD_Prices,950.0829807840421,994.2777605938759,0.0019297558181863583,0.2195786736379485,-6.09277485093195,1.1097008691375837e-09
XLU,IQR,982.5228232454772,994.2777605938759,0.002517336776686806,0.3194535609454733,16.927536266500688,2.8193629413669348e-64
