ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1012.0546222432764,1631.466770005813,0.001882154222811995,0.3875329685049509,,
XLB,SD_Squared_Returns,1281.7920564836081,1631.466770005813,0.00034501415609583676,0.42475465551991504,52.252520605189396,0.0
XLB,SD_Prices,895.4065743853731,1631.466770005813,0.0008613478470781015,0.34026783191490995,16.935037655727278,2.4819952375581608e-64
XLE,ATR,1148.951126066102,1928.2133090246123,0.0001322321716086889,0.09567442236169597,,
XLE,SD_Squared_Returns,780.0119541561407,1928.2133090246123,0.00012503378400118825,0.1566298034914016,33.146636642271936,6.331938020044663e-241
XLE,SD_Prices,1142.3231165481288,1928.2133090246123,0.00020915969456297874,0.21929262587597892,-9.666521069064943,4.1835820095770568e-22
XLF,ATR,1179.222594720254,1423.8636363636367,0.00012003659563906848,0.0888466653879487,,
XLF,SD_Squared_Returns,1106.045623154976,1423.8636363636367,0.00016322341033420872,0.18995689634318946,26.904861909492045,1.9266013980328394e-159
XLF,SD_Prices,955.1372944118563,1423.8636363636367,0.00021587289111721486,0.19351892002287044,-9.477788638328951,2.5972872922563224e-21
XLI,ATR,1000.0,1542.192046556741,0.002090433403143576,0.49050311464187735,,
XLI,SD_Squared_Returns,957.951740481328,1542.192046556741,0.0005573383930094248,0.3163826230423236,58.1665801133718,0.0
XLI,SD_Prices,982.4697357813112,1542.192046556741,0.001744355982506357,0.4773963524249231,9.170265476578177,4.718555433974285e-20
XLK,ATR,1000.0,2187.0324189526186,0.006402416978189379,0.8168635450399254,,
XLK,SD_Squared_Returns,1147.7125498555852,2187.0324189526186,0.001230215629547714,0.4088859245930655,76.15057936373438,0.0
XLK,SD_Prices,1000.0,2187.0324189526186,0.0033458619816926025,0.7293835714502569,26.280843195072595,3.1756119155389474e-152
XLP,ATR,1000.0,1248.3999308078187,0.0014483220398977415,0.42175994355777113,,
XLP,SD_Squared_Returns,1162.328855441424,1248.3999308078187,0.001159462155330099,0.9817743355544845,38.97783033113139,0.0
XLP,SD_Prices,1074.4443292002152,1248.3999308078187,0.0013714974606868512,0.47684935621382635,8.031030384086279,9.665740966132725e-16
XLV,ATR,1000.0,1524.2474001094693,0.005088885330406156,0.8469020898749327,,
XLV,SD_Squared_Returns,1068.4942641006282,1524.2474001094693,0.0011093240407957683,0.33599583881417583,75.76751299241742,0.0
XLV,SD_Prices,999.6332204240036,1524.2474001094693,0.002300222263750194,0.6375558596224125,38.53544989175221,0.0
XLY,ATR,1000.0,1527.9255319148936,0.004556920494745589,0.7371235107064188,,
XLY,SD_Squared_Returns,1421.5192115834466,1527.9255319148936,0.0009017914228591382,0.5886521441379217,65.53057720910655,0.0
XLY,SD_Prices,984.3320176052894,1527.9255319148936,0.0030153596699455895,0.7345159889974435,16.69995687169407,1.3115956432068283e-62
XLU,ATR,1070.4497615983917,1022.748965956093,0.0006076431994178423,0.21952356775849705,,
XLU,SD_Squared_Returns,1017.1797914909532,1022.748965956093,0.00036356250953340717,0.1936154609905982,28.926427997084563,5.555565483818727e-184
XLU,SD_Prices,983.592884138667,1022.748965956093,0.00040804632197671386,0.25583697160106444,12.185381840139527,3.71907333172238e-34
