,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,108,110,119,140,177,171,186
1,atr,120,126,145,135,144,172,165
2,mad,113,110,110,109,124,170,191
3,iqr,113,128,168,172,168,185,191
