,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,168,149,142,149,150,195,198
1,atr,161,180,156,136,123,138,174
2,mad,153,175,169,141,134,146,147
3,iqr,140,154,146,157,164,183,204
4,mad_med,184,173,149,152,149,142,155
5,iqr_med,150,129,149,163,171,167,195
