,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.576438,0.598915,0.599689,0.573796,0.456076,0.499355,0.506529
1,atr,0.560757,0.554738,0.509999,0.569188,0.508205,0.444187,0.375143
2,mad,0.596799,0.576692,0.613169,0.659481,0.598381,0.482979,0.43691
3,iqr,0.586953,0.40763,0.469605,0.404136,0.44397,0.475881,0.502838
4,mad_med,0.560789,0.568084,0.603283,0.601907,0.57563,0.534122,0.520926
5,iqr_med,0.564767,0.534693,0.491502,0.500542,0.437565,0.522202,0.465565
