,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,144,120,98,84,66,46,34
1,atr,98,88,70,58,54,40,34
2,mad,166,142,126,102,86,76,54
3,iqr,98,80,58,36,26,20,12
4,mad_med,166,138,118,98,86,78,58
5,iqr_med,98,76,62,40,28,22,14
