,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,329,416,291,354,463,427,384
1,atr,224,265,348,581,762,462,495
2,mad,315,364,394,300,324,393,440
3,iqr,484,333,551,444,483,453,381
4,mad_med,316,325,404,359,239,337,374
5,iqr_med,334,290,324,560,715,437,549
