ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
SPY,ATR,1026.9882338042796,1165.09536087547,0.0004237364258787528,0.07373894268164169,,
SPY,MAD_Returns,1069.4793140282802,1165.09536087547,0.0011972073381762713,0.16874724401224173,14.97524658166043,1.06571836903802e-50
SPY,IQR,1069.7177159356606,1165.09536087547,0.00282083924759326,0.5058173956560782,14.896954925036752,3.4494575254792907e-50
SPY,SD_Returns,1069.1483894082332,1165.09536087547,0.0013901037148928038,0.19006200083596145,14.966205834649145,1.2209072957589314e-50
XLB,ATR,1030.7133722057251,951.5040603911699,0.0004382982410341956,0.05312222937064882,,
XLB,MAD_Returns,1011.6014990046135,951.5040603911699,0.0016032251135813947,0.15010889794378138,18.455869182734563,4.6777865958945504e-76
XLB,IQR,1003.2923176403294,951.5040603911699,0.0026102766872267893,0.30324142050517305,17.925148051406584,7.505048788856074e-72
XLB,SD_Returns,1011.1621622316407,951.5040603911699,0.0014968634455352417,0.13280357803216641,18.433791870044395,7.037319480993365e-76
XLE,ATR,1029.6836205549093,1018.2770663562281,0.0006951159389404358,0.05466885683211021,,
XLE,MAD_Returns,1009.5813109078667,1018.2770663562281,0.001476133904809245,0.17540609126615958,17.398648038397976,8.447318661116481e-68
XLE,IQR,991.1597931079327,1018.2770663562281,0.002207431619154529,0.308688602332798,17.064089414263933,2.746382071056887e-65
XLE,SD_Returns,1018.6643009091761,1018.2770663562281,0.0017923261975627642,0.21043296421641383,17.302397821040213,4.5121183109349866e-67
XLF,ATR,1180.3317050016146,1200.9391992090955,0.00042493970716924644,0.05972921701336209,,
XLF,MAD_Returns,1097.1591321542955,1200.9391992090955,0.0011047320157151195,0.18081246403743803,13.840367554116847,1.4546090208362667e-43
XLF,IQR,1101.5892685953347,1200.9391992090955,0.0013215809323994603,0.2765165644933976,13.298963265356017,2.347000159637847e-40
XLF,SD_Returns,1148.7298016383863,1200.9391992090955,0.0013131353887247922,0.17165768456949193,13.882721130933053,8.062404134936683e-44
XLI,ATR,1097.0999291600579,1096.8595041322312,0.003144223236704029,0.1875798110494682,,
XLI,MAD_Returns,1141.534577256772,1096.8595041322312,0.0032738888529797545,0.27119451458172567,25.37481683273935,4.7842194597500816e-142
XLI,IQR,1148.5346703217153,1096.8595041322312,0.008268658178648226,0.6414859962149791,25.197115157541823,4.3081867807738755e-140
XLI,SD_Returns,1152.1168818640165,1096.8595041322312,0.008325856506595605,0.515784099734377,25.276051267631953,5.858574978643989e-141
XLK,ATR,1142.07923446972,1145.5853054084262,0.0008529653773225235,0.0940601640372024,,
XLK,MAD_Returns,1035.9110666293482,1145.5853054084262,0.0011595352995084414,0.19863122371572364,14.033711410172831,9.694248818073529e-45
XLK,IQR,1064.080333305889,1145.5853054084262,0.0056959234578187745,0.5975487043490892,13.89683118270789,6.620830003829138e-44
XLK,SD_Returns,1038.6266766233498,1145.5853054084262,0.0015133403544370944,0.182691029064631,14.030887926021947,1.0088054484093456e-44
XLP,ATR,1006.226906671193,1047.192513368984,0.0008184651165645136,0.06949575564547698,,
XLP,MAD_Returns,1017.0531123649155,1047.192513368984,0.0019371626950890296,0.18833849314296064,21.934114455664492,1.2280517986665846e-106
XLP,IQR,1021.3094674303388,1047.192513368984,0.002210211825124922,0.3304948735666992,21.60254126163325,1.700013689693903e-103
XLP,SD_Returns,1012.1120877475491,1047.192513368984,0.001983635154173493,0.15348305818208174,21.641354265109026,7.331800988579158e-104
XLV,ATR,965.1345187048141,951.7808219178082,0.0004637795033496486,0.053917155866574515,,
XLV,MAD_Returns,997.0453405728084,951.7808219178082,0.0011584131637429472,0.18136221096559244,16.96089841981925,1.5988105029879534e-64
XLV,IQR,984.566867330873,951.7808219178082,0.002012562063124982,0.2477195963084443,16.758734459256033,4.889207292392642e-63
XLV,SD_Returns,967.6860637076504,951.7808219178082,0.0011178461950224561,0.1736665010611641,16.946484250472203,2.0431192574467733e-64
XLY,ATR,1137.5855923605677,1228.810793167229,0.00033465146325617945,0.06322560567223331,,
XLY,MAD_Returns,1152.679653857064,1228.810793167229,0.001132869816591006,0.15683494867591014,15.74253819208264,7.728059955403729e-56
XLY,IQR,1165.6869890586786,1228.810793167229,0.0014997482297994834,0.25275664895773897,15.625195463223703,4.9041542141473404e-55
XLY,SD_Returns,1155.3494151221062,1228.810793167229,0.0014649025329621199,0.1631015473662005,15.730374309194508,9.365578629208358e-56
XLU,ATR,1094.4451856381388,1236.842105263158,0.0006570419283703557,0.05536321374605811,,
XLU,MAD_Returns,1102.829645373581,1236.842105263158,0.0014448370570724692,0.1610154697096319,20.066706665668733,1.4425227494629754e-89
XLU,IQR,1070.1091588081786,1236.842105263158,0.0018955446774443412,0.23965824473818395,19.503170858816166,1.0318266618021711e-84
XLU,SD_Returns,1134.3081462678058,1236.842105263158,0.001288626850160522,0.14122015090149886,20.107859717263132,6.29834499915798e-90
