,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,157,145,166,205,231,185,197
1,atr,144,145,201,174,220,196,136
2,mad,189,150,154,147,169,216,197
3,iqr,142,157,165,141,217,233,377
4,mad_med,169,130,141,152,136,164,187
5,iqr_med,116,154,171,138,178,217,255
