ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,1048.6984680533067,0.0014326170691248326,0.20352750468521516,,
XLB,SD_Squared_Returns,808.9129982028344,1048.6984680533067,0.0004918773753642694,0.2748547508591381,55.47567491687014,0.0
XLB,SD_Prices,893.9068819667134,1048.6984680533067,0.00025815199571979354,0.09423917629899732,15.8002167732766,3.1004858904775165e-56
XLE,ATR,747.8994722379853,1083.6321721311476,5.487039798722937e-05,0.029846481244737363,,
XLE,SD_Squared_Returns,756.0996138836856,1083.6321721311476,0.00025214921081582385,0.13031844724496422,23.933305653387528,1.3790037783268779e-126
XLE,SD_Prices,851.3095310563381,1083.6321721311476,7.221482280257809e-05,0.0725931763709373,-12.191994389969572,3.4292472594267787e-34
XLF,ATR,846.1567595922583,1043.5868961687952,5.150588384154507e-05,0.036040255125997074,,
XLF,SD_Squared_Returns,851.6916655093123,1043.5868961687952,0.0008631955263444325,0.6578088900998443,24.003371974084693,2.5642343087947552e-127
XLF,SD_Prices,492.02553082956365,1043.5868961687952,9.256714840271146e-05,0.07228246945722923,-11.178442791246574,5.199429781125566e-29
XLI,ATR,1000.0,1136.4100469675311,0.00430869751950763,0.32448544268543805,,
XLI,SD_Squared_Returns,1049.9769691386457,1136.4100469675311,0.004306145090181272,1.3316923364077278,85.91938709117012,0.0
XLI,SD_Prices,1001.1021015513087,1136.4100469675311,0.0003294388688728668,0.09395321472802533,33.7402707337512,1.4849685709320677e-249
XLK,ATR,1000.0,1280.0250208507089,0.016202203312714384,0.6189501315570859,,
XLK,SD_Squared_Returns,1000.0,1280.0250208507089,0.007893093084554244,2.248217311385324,93.2737031080724,0.0
XLK,SD_Prices,1014.2910339940877,1280.0250208507089,0.004269740081818962,0.42735657046859454,10.875954320531887,1.5007698744212634e-27
XLP,ATR,1000.0,967.815475392249,0.0007949845095774909,0.14534257331023753,,
XLP,SD_Squared_Returns,1008.04868472713,967.815475392249,0.0007077347752053567,0.6546779243346558,36.62293308164592,1.2344287563752991e-293
XLP,SD_Prices,1023.942617273894,967.815475392249,0.00013851285367816934,0.07872087759848811,18.06537395575662,5.97159638553857e-73
XLV,ATR,1016.4381923507297,1076.459219172787,0.000495500615366321,0.10547382672079758,,
XLV,SD_Squared_Returns,977.2130683012339,1076.459219172787,0.00047683558404647974,0.49400634664239246,38.27472881703939,0.0
XLV,SD_Prices,938.4290741542732,1076.459219172787,0.00015880088874179046,0.08168010648463195,7.113234640155398,1.1335431995386324e-12
XLY,ATR,1000.0,1057.361963190184,0.003603952619878793,0.2958614875831947,,
XLY,SD_Squared_Returns,1000.0,1057.361963190184,0.001888241835475234,1.0186155362851654,30.393997584708124,6.593690568199952e-203
XLY,SD_Prices,1109.3513414244733,1057.361963190184,0.0016911204355584538,0.24657909136473014,1.1741441969099604,0.2403372731745541
XLU,ATR,971.7547743733777,892.9166666666667,0.0007531381695102784,0.10065946238835669,,
XLU,SD_Squared_Returns,1063.9107017585482,892.9166666666667,0.0006047956434373304,0.28617922648417876,32.89764253249317,2.37526905512991e-237
XLU,SD_Prices,831.3155456464996,892.9166666666667,0.0002596465039931913,0.12437195853405524,-4.978145611678165,6.419635427779635e-07
