ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,859.8186097441815,1631.466770005813,0.0013050531158610788,0.3261213565477224,,
XLB,SD_Squared_Returns,997.1301005854403,1631.466770005813,0.00038205639320353617,0.46827270671250076,52.96248476759224,0.0
XLB,SD_Prices,1294.2488759628422,1631.466770005813,0.0008656199926498616,0.3350112583762121,9.165933584607897,4.911993102675667e-20
XLB,IQR,1225.7601349997774,1631.466770005813,0.0006016086732483474,0.3725924079285215,54.08949679575191,0.0
XLE,ATR,1317.758723809257,1928.2133090246123,8.764048151140861e-05,0.07883575496245294,,
XLE,SD_Squared_Returns,918.4996307816604,1928.2133090246123,0.00011571935637664127,0.14150799780159903,33.85791223920801,2.7757285139615458e-251
XLE,SD_Prices,1054.6342835840353,1928.2133090246123,0.0001952159077911597,0.23427070995575253,-14.370687705258838,7.904244873000543e-47
XLE,IQR,1263.974724762786,1928.2133090246123,0.00022707778305064316,0.3013119228639905,32.266441733229335,2.068849897980818e-228
XLF,ATR,1050.458321720557,1423.8636363636367,0.00016764272900805132,0.10857509484398695,,
XLF,SD_Squared_Returns,1016.0177751951665,1423.8636363636367,0.00012890424391226026,0.19252530890563505,29.079786991078006,6.4676176407018e-186
XLF,SD_Prices,1012.9853137665716,1423.8636363636367,0.00020424564642569084,0.18793313263376918,-2.8718606102120727,0.0040806291401277546
XLF,IQR,1220.8035142000856,1423.8636363636367,0.00023086257715163126,0.37113569094725346,28.77315169512477,4.65024245728261e-182
XLI,ATR,1152.0987264428775,1542.192046556741,0.001947661752895985,0.46997366084556386,,
XLI,SD_Squared_Returns,1046.052557205314,1542.192046556741,0.0005885447483917907,0.36215829247441933,56.676848779687184,0.0
XLI,SD_Prices,1104.4765137198492,1542.192046556741,0.0018690012163794921,0.5537670854837056,1.8181695361708397,0.06903822459683931
XLI,IQR,1075.5923355383507,1542.192046556741,0.0007171545200302555,0.3758623091385429,57.43876802843219,0.0
XLK,ATR,934.4581680219735,2187.0324189526186,0.0054693582401915625,0.7278519109755204,,
XLK,SD_Squared_Returns,1317.7463656734772,2187.0324189526186,0.000713933147046655,0.34984169186338543,67.53620562697286,0.0
XLK,SD_Prices,1308.192166231157,2187.0324189526186,0.00367154323486691,0.7745420199522258,14.031893479297672,9.946012671033069e-45
XLK,IQR,1866.836971509208,2187.0324189526186,0.0017648945342104158,0.5549121308256669,67.89003782568523,0.0
XLP,ATR,926.1823661819036,1248.3999308078187,0.001805202954345886,0.44406292305191236,,
XLP,SD_Squared_Returns,944.7528569513182,1248.3999308078187,0.0012935197001297015,0.5693341956429312,36.67721258334542,1.686013550238019e-294
XLP,SD_Prices,1040.5924056511858,1248.3999308078187,0.0019013926333002115,0.6820869977865724,-1.2195604226708758,0.2226315573312726
XLP,IQR,1086.2982659233937,1248.3999308078187,0.001300214701170013,0.7059224035218844,36.60987934528695,1.9916136720108315e-293
XLV,ATR,1445.7379319607535,1524.2474001094693,0.005006041384841542,0.8056915987640318,,
XLV,SD_Squared_Returns,1460.022886830296,1524.2474001094693,0.0010041883565156428,0.5348370494945114,65.91870142471751,0.0
XLV,SD_Prices,942.2983935803821,1524.2474001094693,0.0028499682227956513,0.8097439335155829,25.526285324743295,1.0070428115740598e-143
XLV,IQR,1063.2045096839847,1524.2474001094693,0.0013411162574094668,0.6347648283441584,66.27898442358455,0.0
XLY,ATR,1278.9075759989576,1527.9255319148936,0.004565416319323961,0.7167314546147404,,
XLY,SD_Squared_Returns,1517.6217231586656,1527.9255319148936,0.0009095804441326448,0.431246698157878,60.82076728728252,0.0
XLY,SD_Prices,965.4525866961571,1527.9255319148936,0.0029609305442025034,0.726801135344877,15.877188097567442,9.117506119952684e-57
XLY,IQR,1178.1684848170405,1527.9255319148936,0.001306939683453033,0.4950941227611758,61.0408331363006,0.0
XLU,ATR,956.5674000575901,1022.748965956093,0.0007377907384273777,0.2572323916980825,,
XLU,SD_Squared_Returns,978.6734913016467,1022.748965956093,0.00048295241213715587,0.28308171307006624,31.262976696962497,1.4875158000557401e-214
XLU,SD_Prices,916.2365207852524,1022.748965956093,0.00046536967298354393,0.273636554790911,15.685548717156749,1.899148663564394e-55
XLU,IQR,722.0063248103434,1022.748965956093,0.0004829112402545816,0.33729717823875166,31.448235068259528,4.437441280509538e-217
