ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,944.8560098097491,1026.7040604804292,0.003771383923557743,0.17018771777063735,,
XLB,SD_Squared_Returns,958.7322121376608,1026.7040604804292,0.002168157043849517,0.24126415182244504,26.496166923856762,1.073004537631408e-154
XLB,SD_Prices,993.8453282294515,1026.7040604804292,0.0015210712167096473,0.20019803255870705,3.685202003377752,0.0002285213203376055
XLB,IQR,1018.9963668901241,1026.7040604804292,0.003996654066911513,0.32032388882282276,26.53805243871787,3.528207279619551e-155
XLE,ATR,938.1279409656682,1010.1480420248328,0.0005029431769550506,0.05127865000053997,,
XLE,SD_Squared_Returns,1071.3713470380223,1010.1480420248328,0.0011170059652086005,0.13856872276830182,14.455049283322841,2.32962992818608e-47
XLE,SD_Prices,928.209129777649,1010.1480420248328,0.0010858519672336507,0.1948241309972563,-9.469897990840533,2.8011711405670807e-21
XLE,IQR,1020.7941118295425,1010.1480420248328,0.002039062682054909,0.24029604429131746,13.914742892381808,5.154495437623495e-44
XLF,ATR,1091.763468680631,1057.0866141732283,0.00022880320486762801,0.05872430897589397,,
XLF,SD_Squared_Returns,995.9792453111646,1057.0866141732283,0.001118108566347654,0.2101830984577214,14.37111220473875,7.855942422010372e-47
XLF,SD_Prices,965.1678178666047,1057.0866141732283,0.0009659298690701506,0.23830717882250999,-8.111346981934622,5.006167516110517e-16
XLF,IQR,1089.9087753690737,1057.0866141732283,0.0011606511372628811,0.25962405694030116,13.75561402722767,4.712625158620041e-43
XLI,ATR,1094.742961814437,1103.2910388580492,0.0279094920983596,0.506511235103443,,
XLI,SD_Squared_Returns,990.2890569201933,1103.2910388580492,0.03632302789628307,0.9796420066720556,55.47211208506176,0.0
XLI,SD_Prices,1035.0164027649687,1103.2910388580492,0.005136948074885433,0.29648713133661936,17.368940074516487,1.418214838291109e-67
XLI,IQR,1042.256230662088,1103.2910388580492,0.01806271021059254,0.8994850516387842,56.68960839844751,0.0
XLK,ATR,1172.9232359370208,1348.4404744472104,0.02467924621859463,0.3523232470969875,,
XLK,SD_Squared_Returns,1131.1384575372456,1348.4404744472104,0.035579031526700375,0.7456711597206483,46.740470653310105,0.0
XLK,SD_Prices,1046.8736747775392,1348.4404744472104,0.002693106742293067,0.22873120783530698,13.472286814850731,2.277027899454217e-41
XLK,IQR,1020.0747139499504,1348.4404744472104,0.004057576725054571,0.3253366986138016,47.054611392999824,0.0
XLP,ATR,1005.5160440891929,1005.013229355243,0.027716119098006895,0.394399439863021,,
XLP,SD_Squared_Returns,963.5745089675263,1005.013229355243,0.004796999285005701,0.22370735471369618,61.961494768626736,0.0
XLP,SD_Prices,1082.0888906949608,1005.013229355243,0.010221372540330067,0.43592659094480485,4.903273022617898,9.425283785041336e-07
XLP,IQR,1000.0,1005.013229355243,0.0597520066848804,1.3322777731673896,59.239362495997426,0.0
XLV,ATR,1070.278013301851,1100.1896333754742,0.06571335610238593,0.6549843605083341,,
XLV,SD_Squared_Returns,1035.6646142561126,1100.1896333754742,0.006556970114304676,0.2496537125301831,72.18980730708927,0.0
XLV,SD_Prices,1030.1957200517859,1100.1896333754742,0.0147124589599525,0.5879631980077483,14.44946494082711,2.5264080841200894e-47
XLV,IQR,1042.7184453538957,1100.1896333754742,0.007943924458888467,0.36342340690775304,72.47978912303414,0.0
XLY,ATR,1098.5187580824293,1188.4567645841953,0.08938631023565594,0.6982857867652056,,
XLY,SD_Squared_Returns,1158.1565529273519,1188.4567645841953,0.03970694200774099,0.7880296103562308,82.16183732988391,0.0
XLY,SD_Prices,997.4831395759785,1188.4567645841953,0.01190901428966936,0.5329804438798748,13.329853112188141,1.5520294364687876e-40
XLY,IQR,965.8199635321324,1188.4567645841953,0.01977415488946545,0.7914214425522135,82.53818343542282,0.0
XLU,ATR,952.5025170334252,994.2777605938759,0.001232658156459133,0.08123379062343775,,
XLU,SD_Squared_Returns,912.472913301488,994.2777605938759,0.001430283191003405,0.18246209522151732,16.014824734770137,1.006900438345845e-57
XLU,SD_Prices,951.8235076706977,994.2777605938759,0.001689064952870494,0.20457407001504052,-6.2041576294544,5.499064749381925e-10
XLU,IQR,964.2619149139513,994.2777605938759,0.0036964140362680644,0.379171296675784,15.252351752635697,1.5880858708166945e-52
