ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,1053.6853960705796,0.004251355537191712,0.15119186072327676,,
XLB,SD_Squared_Returns,1033.753846153846,1053.6853960705796,0.006830883139701354,0.5528874982209423,27.827997696414034,1.9889696705985246e-170
XLB,SD_Prices,978.3420595050493,1053.6853960705796,0.0018534685346142585,0.16093011656996106,-3.729764579345365,0.00019165876000158997
XLE,ATR,955.1710851031236,1010.8721624850657,0.00030412615889340125,0.03272488940848994,,
XLE,SD_Squared_Returns,919.2724725565349,1010.8721624850657,0.0008400671187932424,0.1819584043492717,15.385545624741635,2.0464411120061622e-53
XLE,SD_Prices,1009.945885538561,1010.8721624850657,0.00030520985572605005,0.07160557032544217,-7.188084497595816,6.57065961630266e-13
XLF,ATR,1395.045447047857,1133.9366515837107,0.00019611763083036092,0.05384929026721983,,
XLF,SD_Squared_Returns,1078.924130134128,1133.9366515837107,0.0003934376587353779,0.400073471256113,23.101447120759826,4.477477040297564e-118
XLF,SD_Prices,1142.2235058315691,1133.9366515837107,0.00023125982169289565,0.06439263882354598,-3.9263616517191187,8.62404585066931e-05
XLI,ATR,1000.0,1105.0436854646546,0.020778865881168503,0.36142037620180256,,
XLI,SD_Squared_Returns,1092.0398833761612,1105.0436854646546,0.08950852840364476,2.5588377483790934,51.914800688284416,0.0
XLI,SD_Prices,1000.0,1105.0436854646546,0.009446372335039201,0.41979002846330127,-7.549703849501154,4.362490796796632e-14
XLK,ATR,1000.0,1334.5652173913043,0.022106657347981395,0.24368399692185438,,
XLK,SD_Squared_Returns,1000.0,1334.5652173913043,0.17810882518474974,3.4479264628724375,54.56416656080819,0.0
XLK,SD_Prices,1076.9066240436712,1334.5652173913043,0.0014458568957745465,0.13651675559775509,6.307489862125741,2.835971484187354e-10
XLP,ATR,1000.0,1007.9608938547487,0.046075736069382325,0.4072283698848813,,
XLP,SD_Squared_Returns,-1849.7193899906997,1007.9608938547487,0.01573531591390628,1.0370733336338698,66.2843522838153,0.0
XLP,SD_Prices,1000.0,1007.9608938547487,0.005924220490214741,0.3278304774047929,3.020245609435741,0.0025256977968747315
XLV,ATR,1000.0,1115.1689892679801,0.10088493427469604,0.6484859305975706,,
XLV,SD_Squared_Returns,1000.0,1115.1689892679801,0.027321059177602663,1.0042912261004728,85.21673321239757,0.0
XLV,SD_Prices,993.5749534005673,1115.1689892679801,0.003742648529470749,0.19668714609586732,26.475095948781362,1.8763606621809805e-154
XLY,ATR,1000.0,1230.6319171724383,0.12878938030719064,0.6808552624343222,,
XLY,SD_Squared_Returns,1000.0,1230.6319171724383,0.08651825024776125,1.6548451829119548,88.61463020322697,0.0
XLY,SD_Prices,1000.0,1230.6319171724383,0.014634213884116192,0.5972730508386906,0.48300641491985485,0.6290911813872264
XLU,ATR,989.241400973771,977.497339212407,0.002448511894564303,0.1139026831921562,,
XLU,SD_Squared_Returns,1000.0,977.497339212407,0.003663023157860131,0.7008922100544939,29.656687266210167,2.7808604132963875e-193
XLU,SD_Prices,844.4032041889703,977.497339212407,0.0010513433336442287,0.11974069983212904,-1.496204031155593,0.1346004944051517
