ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,1030.0954245167607,0.0034272658310893446,0.35600500913639416,,
XLB,SD_Squared_Returns,1081.6211774179444,1030.0954245167607,0.0020111276197246975,0.3002764217974636,59.84573691564258,0.0
XLB,SD_Prices,1051.8355788138088,1030.0954245167607,0.0014538569705592685,0.31378995743008203,11.584095970155364,4.9617357114348165e-31
XLE,ATR,835.254084583305,1257.9542075527802,0.0001334467923483114,0.05196732432077984,,
XLE,SD_Squared_Returns,840.0614927824802,1257.9542075527802,0.00036075536790774326,0.12740966471608728,23.67764008286453,6.129623107110779e-124
XLE,SD_Prices,831.5585217313414,1257.9542075527802,0.00041820229168406357,0.19059703363936686,-15.003526976893777,6.961939815034244e-51
XLF,ATR,1074.757400658292,985.8379228953579,0.00019556886912114153,0.0780010747881237,,
XLF,SD_Squared_Returns,860.5604910732617,985.8379228953579,0.0003501450496323922,0.1569020281904763,23.253999158120063,1.2959944956711185e-119
XLF,SD_Prices,842.9576541315795,985.8379228953579,0.0005501748851013759,0.2195571005804036,-10.330013744027184,5.155319769790059e-25
XLI,ATR,1000.0,1146.8315301391035,0.0056727728924046384,0.39439327738246954,,
XLI,SD_Squared_Returns,948.3912451824547,1146.8315301391035,0.002932231323589745,0.443066045221027,58.6155723490979,0.0
XLI,SD_Prices,934.5067293308064,1146.8315301391035,0.0016612083591656228,0.27888333816037947,19.52273195462309,7.037294561642214e-85
XLK,ATR,1000.0,1207.5929447249362,0.014871819718459415,0.6898636791455595,,
XLK,SD_Squared_Returns,1050.662327642152,1207.5929447249362,0.0025072503666263017,0.3223560355581245,117.40355546853064,0.0
XLK,SD_Prices,1004.050550874919,1207.5929447249362,0.005457053093623876,0.5936855540736107,16.697607463726822,1.364265785731943e-62
XLP,ATR,1037.5054833999347,975.6658104637015,0.0014863588053837102,0.21379120444235475,,
XLP,SD_Squared_Returns,1001.3551171304834,975.6658104637015,0.0005282560588043738,0.18545871511011605,35.459190028004265,2.0935355666634805e-275
XLP,SD_Prices,1024.3805523692918,975.6658104637015,0.0009335557079261667,0.23832250975623281,6.481444568589813,9.084854579736855e-11
XLV,ATR,1021.1050061248645,1090.9660738070988,0.0017907171701547827,0.2423452759127645,,
XLV,SD_Squared_Returns,853.7736106778615,1090.9660738070988,0.000738738119281398,0.1883713018234203,51.61624152452554,0.0
XLV,SD_Prices,1006.8591692806463,1090.9660738070988,0.0013462454415572819,0.27042341056807256,3.3706378093387666,0.0007499438569032581
XLY,ATR,1032.861630097593,994.5755669686653,0.0029007205063304718,0.304908791937274,,
XLY,SD_Squared_Returns,1071.3978885642832,994.5755669686653,0.0008323411899339604,0.20344452785217845,35.4218492221088,7.871776815412388e-275
XLY,SD_Prices,977.7555686640743,994.5755669686653,0.0020103339332212967,0.3315151628313785,4.222611799442584,2.4148754590797843e-05
XLU,ATR,1058.8713159782742,972.1760169363376,0.0021887610347765566,0.20543874309457943,,
XLU,SD_Squared_Returns,937.4260217083981,972.1760169363376,0.000913268784120884,0.2755321029427202,34.5258374302378,3.2859233199148003e-261
XLU,SD_Prices,1010.7572281471447,972.1760169363376,0.0009974896482068847,0.25932687386437847,2.6192636359095696,0.0088119816189122
