,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,110,103,91,75,72,124,187
1,atr,80,57,99,133,154,166,152
2,mad,97,97,100,83,94,76,70
3,iqr,85,70,61,87,122,136,137
4,mad_med,131,112,93,91,99,81,69
5,iqr_med,84,97,65,78,107,144,141
