,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,74,62,46,34,24,22,12
1,atr,42,28,28,26,20,16,14
2,mad,82,70,60,46,40,32,26
3,iqr,52,38,30,28,24,20,16
4,mad_med,86,74,58,46,40,34,26
5,iqr_med,50,40,32,28,24,20,16
