,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,142,126,138,122,145,132,163
1,atr,133,140,141,128,115,109,118
2,mad,134,144,126,143,137,121,117
3,iqr,144,103,99,112,127,125,125
4,mad_med,138,146,164,151,112,131,143
5,iqr_med,161,116,102,116,130,134,125
