,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,26,20,16,12,8,8,6
1,atr,24,22,22,18,18,16,14
2,mad,30,26,22,18,10,8,8
3,iqr,20,12,8,8,8,8,6
4,mad_med,28,28,26,22,16,10,10
5,iqr_med,22,14,8,8,8,6,6
