,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,70,64,72,114,109,100,113
1,atr,66,81,124,106,140,154,149
2,mad,79,64,70,73,100,111,96
3,iqr,77,91,79,94,84,81,91
4,mad_med,72,77,69,80,110,128,108
5,iqr_med,74,104,96,101,88,87,85
