,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.461679,0.272593,0.441811,0.460742,0.635891,0.468002,0.427884
1,atr,0.300203,0.345904,0.488127,0.481114,0.424021,0.439651,0.483484
2,mad,0.426328,0.390616,0.29992,0.360505,0.296849,0.534442,0.646579
3,iqr,0.093023,0.454369,0.48263,0.395097,0.356876,0.443559,0.447928
4,mad_med,0.256794,0.241159,0.28164,0.408963,0.28222,0.473391,0.487052
5,iqr_med,0.267802,0.359269,0.552529,0.45683,0.362665,0.403916,0.466961
