ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,976.2994490248482,951.5040603911699,0.0011358754585245761,0.08252019635439592,,
XLB,SD_Squared_Returns,934.2980250964038,951.5040603911699,0.0014385379961337733,0.12985446660327332,18.39600679200539,1.4140962105098077e-75
XLB,SD_Prices,935.2897458372581,951.5040603911699,0.001488761943905662,0.18010880585097916,-6.605073544369704,3.9732005068278017e-11
XLE,ATR,1019.9014081155353,1018.2770663562281,0.0006853948390339533,0.05413861309316055,,
XLE,SD_Squared_Returns,961.2453362605831,1018.2770663562281,0.0014050773460599507,0.16269953617765623,17.09987331819069,1.4872722524679645e-65
XLE,SD_Prices,1048.4918026278644,1018.2770663562281,0.000815121069810126,0.17306838151313966,-8.385228787413624,5.062719215552558e-17
XLF,ATR,1068.4894291512653,1200.9391992090955,0.0008592847354894293,0.07943744414994182,,
XLF,SD_Squared_Returns,1153.0239272656493,1200.9391992090955,0.0025862403716833474,0.45752940872958386,11.92904952894515,8.352165981766991e-33
XLF,SD_Prices,1170.6856329254701,1200.9391992090955,0.0018466787575894515,0.27030380492269773,-8.325363075809708,8.407066112298093e-17
XLI,ATR,1011.677119516292,1096.8595041322312,0.001574883081381355,0.11514835467982909,,
XLI,SD_Squared_Returns,1156.8031624061857,1096.8595041322312,0.0017612102616712312,0.2746644821365465,18.279936959524775,1.195641954668725e-74
XLI,SD_Prices,1008.9499970160812,1096.8595041322312,0.002959565384559346,0.2828474341582151,-7.082185924740457,1.4189809778275263e-12
XLK,ATR,1000.0,1145.5853054084262,0.01831411388894535,0.642975737269441,,
XLK,SD_Squared_Returns,1012.7507289271641,1145.5853054084262,0.004223805994551735,0.2754282257199828,40.24120344818895,0.0
XLK,SD_Prices,991.6173799655381,1145.5853054084262,0.005613258806922832,0.4209205157176768,17.63187046181158,1.402495018790262e-69
XLP,ATR,996.7169505740405,1047.192513368984,0.002495001882705811,0.10737010537144101,,
XLP,SD_Squared_Returns,1011.0137079784001,1047.192513368984,0.0018591324064575639,0.14571210376323013,20.357142892316553,4.0131373534785805e-92
XLP,SD_Prices,1022.3563984325112,1047.192513368984,0.0012618088752019817,0.2036859282104249,0.2945234420989609,0.7683579531565347
XLV,ATR,995.1272794129098,951.7808219178082,0.0021230459852760656,0.11273891359685202,,
XLV,SD_Squared_Returns,972.8309462663472,951.7808219178082,0.0012864703944359842,0.1928932933539159,19.240127105736132,1.7078910982219616e-82
XLV,SD_Prices,1018.9719432479649,951.7808219178082,0.0011323412394945525,0.2185482144829815,-0.8751868063835532,0.3814722707914866
XLY,ATR,995.1067568390422,1228.810793167229,0.0034228849685730895,0.20912291351389659,,
XLY,SD_Squared_Returns,1089.0400487951179,1228.810793167229,0.001600619000168124,0.17134063342371125,20.032618389529198,2.862066051658396e-89
XLY,SD_Prices,1079.1972983878625,1228.810793167229,0.002711604441956563,0.24976338970712209,0.053259085928191105,0.9575254786080287
XLU,ATR,997.3033549027397,1236.842105263158,0.004372744684392487,0.14334707141025935,,
XLU,SD_Squared_Returns,1057.979871772625,1236.842105263158,0.002343979199178488,0.18741667485713284,26.107827062450106,2.971178645961482e-150
XLU,SD_Prices,1007.2470013609706,1236.842105263158,0.0023655217381570548,0.20894849289934864,-0.9879862637226924,0.32315937556386
