,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.4034,0.450953,0.462373,0.434621,0.41281,0.431862,0.446943
1,atr,0.380059,0.441906,0.461496,0.478135,0.493378,0.546664,0.496703
2,mad,0.407923,0.415665,0.428045,0.444023,0.368622,0.377721,0.407104
3,iqr,0.480228,0.407785,0.424771,0.43852,0.509037,0.518498,0.446595
4,mad_med,0.408983,0.417377,0.471792,0.499896,0.484504,0.395648,0.412015
5,iqr_med,0.480447,0.403742,0.428423,0.435796,0.504154,0.43471,0.439817
