ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,951.5040603911699,0.002799040431392131,0.14994971703267276,,
XLB,SD_Squared_Returns,1000.0,951.5040603911699,0.014533600312943571,0.519704336790403,28.969270534468983,1.6050010673497504e-184
XLB,SD_Prices,940.0348909689874,951.5040603911699,0.0011359600050674058,0.17407652684165326,3.7769100034474,0.0001587860739760425
XLE,ATR,1038.64897980812,1018.2770663562281,0.0005799290607391707,0.05027508166264673,,
XLE,SD_Squared_Returns,950.4384106972982,1018.2770663562281,0.0013491013650836522,0.13907258983162366,17.353948972306426,1.8413959424150232e-67
XLE,SD_Prices,1033.537959758779,1018.2770663562281,0.0007940917441419013,0.18642659698446526,-8.590726102697191,8.642142441538077e-18
XLF,ATR,1062.685857722694,1200.9391992090955,0.0008121806533150322,0.07651855035010065,,
XLF,SD_Squared_Returns,1049.9499841991524,1200.9391992090955,0.0025092030192469393,0.27857342628334625,12.920942247466558,3.4291617229710363e-38
XLF,SD_Prices,1091.771884855635,1200.9391992090955,0.0017185763248530421,0.19940681833474863,-8.648188905068709,5.232316641714535e-18
XLI,ATR,980.6310650871804,1096.8595041322312,0.0021159213951290057,0.14497037907828375,,
XLI,SD_Squared_Returns,1025.981955832186,1096.8595041322312,0.003946626426834696,0.3156462879338848,21.620830874297656,1.1439923875652234e-103
XLI,SD_Prices,1039.3179323480604,1096.8595041322312,0.0011913303135251282,0.21107619994257087,1.5517191049419083,0.12072944931774107
XLK,ATR,1000.0,1145.5853054084262,0.015125833074360762,0.5879828778897914,,
XLK,SD_Squared_Returns,1000.0,1145.5853054084262,0.061025516755156474,1.5369162565147954,40.13372915617809,0.0
XLK,SD_Prices,1000.0,1145.5853054084262,0.009289167429125347,0.6647470346420045,4.391834253592468,1.1239837247384288e-05
XLP,ATR,1002.213883526965,1047.192513368984,0.0023597285892935963,0.11277408757786961,,
XLP,SD_Squared_Returns,1011.5798900485008,1047.192513368984,0.004828972885357166,0.2587577318475453,24.14581341964591,8.262389859533805e-129
XLP,SD_Prices,1030.148559221384,1047.192513368984,0.0010341129719084303,0.16983497112272658,2.5031645487550556,0.01230883019479158
XLV,ATR,987.4831607417517,951.7808219178082,0.0007533473212868784,0.06803293562430104,,
XLV,SD_Squared_Returns,1000.0,951.7808219178082,0.007706744347769015,0.5592483973069173,17.11083184221262,1.232269978187512e-65
XLV,SD_Prices,999.4517406321365,951.7808219178082,0.0008288792485962172,0.19350994273706543,-6.530921162128156,6.536640200197335e-11
XLY,ATR,1022.6904612416985,1228.810793167229,0.002602929623950172,0.17076942577299714,,
XLY,SD_Squared_Returns,1009.9932687826853,1228.810793167229,0.007190140698138636,0.42625021260837453,17.486678688672065,1.8100343980654034e-68
XLY,SD_Prices,1152.4709425927824,1228.810793167229,0.0018838797981721432,0.21141308193749841,0.3775807468011516,0.7057420695395361
XLU,ATR,967.6358705438782,1236.842105263158,0.0016581021466021179,0.07940873193628026,,
XLU,SD_Squared_Returns,1008.8044432211841,1236.842105263158,0.00858995688975803,0.41577012755708226,17.638363941095076,1.2502876643216974e-69
XLU,SD_Prices,1032.481858092342,1236.842105263158,0.0018582292942035076,0.20375807259864392,-7.815234145884543,5.4860952274198985e-15
