ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,930.280333250798,1030.0954245167607,0.0034554815998763234,0.3511469033406937,,
XLB,SD_Squared_Returns,1010.3031530667002,1030.0954245167607,0.0024676660932367914,0.37475028688757833,56.17434094644886,0.0
XLB,SD_Prices,1165.5302333424895,1030.0954245167607,0.0012850499895949664,0.26346043206474307,15.30507058510321,7.072522342861047e-53
XLB,IQR,988.2756431082956,1030.0954245167607,0.0024303631277821118,0.4334565271394202,55.86090952622929,0.0
XLE,ATR,809.7758305358042,1257.9542075527802,9.875370098351259e-05,0.04736226224102665,,
XLE,SD_Squared_Returns,819.666905510317,1257.9542075527802,0.00036814498229190314,0.1365597858043308,25.81871017387462,5.466977008701716e-147
XLE,SD_Prices,776.4234461203799,1257.9542075527802,0.0004677704160237481,0.1915152452444476,-15.808886064466998,2.7020219281012513e-56
XLE,IQR,851.8880564980636,1257.9542075527802,0.0006244366538549867,0.26614722144066116,24.713861977490392,7.589110298638139e-135
XLF,ATR,920.5214913497632,985.8379228953579,0.00014092816353132028,0.06672320928370003,,
XLF,SD_Squared_Returns,945.1400409884553,985.8379228953579,0.0003276896623181613,0.1725832693739491,22.992949334633316,5.4834512915817836e-117
XLF,SD_Prices,856.0833120070181,985.8379228953579,0.0004310468803437727,0.20622540937144795,-11.01520776724319,3.227910291744575e-28
XLF,IQR,939.1739998534581,985.8379228953579,0.000649126082145631,0.3205884780127928,21.939120087047975,1.1000934633274557e-106
XLI,ATR,1089.4021849826463,1146.8315301391035,0.006712977757588094,0.445794078615966,,
XLI,SD_Squared_Returns,1081.8898404565225,1146.8315301391035,0.0012922312182386683,0.2456086430877072,72.16266456642343,0.0
XLI,SD_Prices,1061.0912112809995,1146.8315301391035,0.0019617820892521773,0.3130965002575831,20.91737955001698,3.7200089311916033e-97
XLI,IQR,1061.2521431852008,1146.8315301391035,0.0016284432576632467,0.3172839366320927,72.63789574447718,0.0
XLK,ATR,1146.5237298752736,1207.5929447249362,0.016479212807597628,0.7137777882052423,,
XLK,SD_Squared_Returns,1151.0132269192152,1207.5929447249362,0.002328639315125593,0.32403367811779693,104.13504274782021,0.0
XLK,SD_Prices,901.5714773869881,1207.5929447249362,0.004167689663488202,0.4695365603886469,27.14087890965633,3.2444495904269416e-162
XLK,IQR,1047.3906554073865,1207.5929447249362,0.001993836999286227,0.37211881476552816,104.59912137481076,0.0
XLP,ATR,994.3811725429646,975.6658104637015,0.000987677852336752,0.1753540962725486,,
XLP,SD_Squared_Returns,1005.9250639663568,975.6658104637015,0.000508461601172466,0.15268471567947078,35.232143254841674,6.440666070862089e-272
XLP,SD_Prices,983.5859468082186,975.6658104637015,0.0007304773755040478,0.21738533966757706,4.841452698485784,1.2889335950790157e-06
XLP,IQR,950.7382726229928,975.6658104637015,0.0008559915510698628,0.2552753063099644,34.8695285807613,2.154152893924837e-266
XLV,ATR,974.1482968025905,1090.9660738070988,0.000598892773737077,0.12963964480127094,,
XLV,SD_Squared_Returns,905.7554349786892,1090.9660738070988,0.0006399178209699802,0.1639427209014609,34.184012895940405,4.1787476762824907e-256
XLV,SD_Prices,992.2383818511344,1090.9660738070988,0.0007482701439407442,0.19630057148221386,-3.1013566133041004,0.00192636142064283
XLV,IQR,983.5964576099552,1090.9660738070988,0.0010967627575068654,0.2864354356876331,33.83529851754488,5.9713791611743555e-251
XLY,ATR,1012.6073275594724,994.5755669686653,0.003790908689441766,0.36200715262307076,,
XLY,SD_Squared_Returns,1135.2981426669771,994.5755669686653,0.0011438197470325503,0.23369971172653345,38.950755852494275,0.0
XLY,SD_Prices,871.7942549788083,994.5755669686653,0.0018981823685517364,0.32688912376109064,10.27409197362401,9.220862946139716e-25
XLY,IQR,992.6968045067972,994.5755669686653,0.001035671151231416,0.3258184131268011,38.949958993511075,0.0
XLU,ATR,904.2180021072434,972.1760169363376,0.001046304964139478,0.12313192760092327,,
XLU,SD_Squared_Returns,900.353102222391,972.1760169363376,0.0006918423516882853,0.1793230744348042,25.989142909100615,6.569639578901787e-149
XLU,SD_Prices,977.494201453177,972.1760169363376,0.0008067579824868835,0.24839757578406307,-4.795338393081452,1.6240044959032742e-06
XLU,IQR,976.3434281756458,972.1760169363376,0.0008891487361873659,0.32009440049624577,25.63559563571818,6.1206456746587214e-145
