ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,1048.6984680533067,0.0017972366164719443,0.22694947177508934,,
XLB,SD_Squared_Returns,969.3219333280284,1048.6984680533067,0.0007902449214865627,0.25117443223073577,56.06294722607692,0.0
XLB,SD_Prices,1009.3816357558526,1048.6984680533067,0.00040322361354040357,0.13902599505888205,11.51518374419383,1.106234902486703e-30
XLE,ATR,1112.3875226576988,1083.6321721311476,7.351053386933851e-05,0.034041029059566234,,
XLE,SD_Squared_Returns,914.9134839963676,1083.6321721311476,0.0002750156622580394,0.14554334098070904,23.67869598227412,5.978005984509427e-124
XLE,SD_Prices,880.5758197736726,1083.6321721311476,7.889391457782343e-05,0.06893535825455754,-9.922840462841547,3.311942338251071e-23
XLF,ATR,559.7058857606675,1043.5868961687952,4.190098613323248e-05,0.04129781976951093,,
XLF,SD_Squared_Returns,894.9936161411422,1043.5868961687952,0.0004634385079067185,0.25472213479220346,30.08723480439,7.117741242937161e-199
XLF,SD_Prices,707.1441915267466,1043.5868961687952,0.00013987962277460828,0.08594102728765368,-13.332984770684588,1.4882212292199142e-40
XLI,ATR,1000.0,1136.4100469675311,0.001917199879510281,0.21646574005798974,,
XLI,SD_Squared_Returns,1026.8860408504895,1136.4100469675311,0.0012841762386621841,0.6138579512212214,82.63996195331437,0.0
XLI,SD_Prices,1006.129174719383,1136.4100469675311,0.0007624925816255921,0.14884032906428707,3.8999893436396897,9.619692201174789e-05
XLK,ATR,1000.0,1280.0250208507089,0.016806942582917435,0.6320717455692154,,
XLK,SD_Squared_Returns,1132.711589743192,1280.0250208507089,0.0013462227086260509,0.8587140614198153,96.96337007263661,0.0
XLK,SD_Prices,995.8258681176701,1280.0250208507089,0.004754944190955034,0.41010413335266604,9.896277027433403,4.3206045403827517e-23
XLP,ATR,946.2450803863176,967.815475392249,0.0004348630142263339,0.09444301978704303,,
XLP,SD_Squared_Returns,1018.750156467906,967.815475392249,0.00035410422116617386,0.455376439211455,28.20665079704927,4.8462953612627403e-175
XLP,SD_Prices,1008.0993996906861,967.815475392249,0.00029320586608074764,0.11483638652111251,-2.8695383261638465,0.004110715112832142
XLV,ATR,984.066053451148,1076.459219172787,0.0007930231520663547,0.16396164241366795,,
XLV,SD_Squared_Returns,1015.1509071028178,1076.459219172787,0.000988737775258896,0.8390229679518669,69.60803132935203,0.0
XLV,SD_Prices,918.5574883154636,1076.459219172787,0.00026496259965278336,0.09763249363684079,8.277896766421902,1.2536983833223315e-16
XLY,ATR,1000.0,1057.361963190184,0.0033119063776624125,0.2733751601925786,,
XLY,SD_Squared_Returns,267.49383379524426,1057.361963190184,0.0005932258019762253,0.6480069773603038,28.501746555108806,1.1144759058919889e-178
XLY,SD_Prices,950.0837268480113,1057.361963190184,0.0020305828739706,0.24736400529199004,-2.3443008284654163,0.019062788931572233
XLU,ATR,959.0023815957763,892.9166666666667,0.0012515616254341346,0.13748661515636246,,
XLU,SD_Squared_Returns,1194.5757824688565,892.9166666666667,0.0007615056859953584,0.31231518997968877,38.29484886955594,0.0
XLU,SD_Prices,862.2248468924489,892.9166666666667,0.000602586101900843,0.18500228642645566,-8.059837568302953,7.639589340883263e-16
