,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,458,598,673,666,495,246,202
1,atr,502,633,821,647,328,112,166
2,mad,462,381,454,556,797,790,541
3,iqr,402,566,419,363,582,149,310
4,mad_med,687,519,745,828,1143,541,325
5,iqr_med,771,811,419,208,358,201,159
