,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,142,122,106,90,76,56,42
1,atr,132,110,90,90,80,66,62
2,mad,154,140,120,110,94,88,80
3,iqr,112,92,80,56,36,32,26
4,mad_med,154,138,124,112,96,88,76
5,iqr_med,110,100,78,58,42,34,30
