ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,932.5508072514208,1631.466770005813,0.0007070416336020905,0.18413132622336062,,
XLB,SD_Squared_Returns,832.6360896430986,1631.466770005813,0.00022002527773490655,0.2568036408533312,33.182766042155194,1.9084629415877144e-241
XLB,SD_Prices,1048.5027671454318,1631.466770005813,0.0011000221705040896,0.40132737362319476,-16.77516785622133,3.70809757990734e-63
XLB,IQR,1039.34678492462,1631.466770005813,0.0005230091710481888,0.3435646191455563,33.150249474715714,5.616663425297061e-241
XLE,ATR,1442.0902256776824,1928.2133090246123,0.00010307865966892684,0.07751264579200251,,
XLE,SD_Squared_Returns,663.8514068812776,1928.2133090246123,0.000128265905210303,0.18400769968479636,30.877143398805917,2.4216242430975793e-209
XLE,SD_Prices,1068.9995292260292,1928.2133090246123,0.0002792566482652766,0.24629314668618169,-13.88169356529787,8.178836819317906e-44
XLE,IQR,1128.764604925571,1928.2133090246123,0.0002870240204367717,0.3016000071922614,29.854997834768362,7.560731606480781e-196
XLF,ATR,1163.2343456535152,1423.8636363636367,0.00014066008989340882,0.10187637766418967,,
XLF,SD_Squared_Returns,830.3235776900017,1423.8636363636367,0.0001311522357035792,0.1730831564663027,29.013664780428076,4.424368268279675e-185
XLF,SD_Prices,858.5593589285196,1423.8636363636367,0.0002374896152968393,0.21549558445279715,-6.336668858507319,2.347858452307661e-10
XLF,IQR,1226.1917730234088,1423.8636363636367,0.0002384170335484061,0.38337158162199575,28.511086883119916,8.53677421391151e-179
XLI,ATR,1064.7987802407297,1542.192046556741,0.0021501308393150173,0.5128912845249994,,
XLI,SD_Squared_Returns,1072.9944579004427,1542.192046556741,0.0003792752828325053,0.26403844921462144,62.696503407754186,0.0
XLI,SD_Prices,979.1770479258457,1542.192046556741,0.002192276157335636,0.6728164164695946,-1.651565953506374,0.09862306538632766
XLI,IQR,1194.990833900734,1542.192046556741,0.0009352459834331159,0.5310075679273261,63.27262242996582,0.0
XLK,ATR,1262.8651040755492,2187.0324189526186,0.006494986900292154,0.814474096666614,,
XLK,SD_Squared_Returns,1308.5015333909291,2187.0324189526186,0.0011302582970271215,0.3894944552084199,73.6611802270075,0.0
XLK,SD_Prices,1431.1716500072116,2187.0324189526186,0.003615825382082825,0.7540446517917675,23.51488567223417,2.8726411624619296e-122
XLK,IQR,1546.744938522079,2187.0324189526186,0.0018965499213302241,0.7379115688214911,73.64509359808234,0.0
XLP,ATR,799.0814888783065,1248.3999308078187,0.0029778391388841736,0.7369481717807574,,
XLP,SD_Squared_Returns,930.4238731185712,1248.3999308078187,0.0009449003224196224,0.6755943621590653,60.04582304254794,0.0
XLP,SD_Prices,1001.4159370868003,1248.3999308078187,0.0009588520668748564,0.35228455443253315,51.49447836745426,0.0
XLP,IQR,1022.399825554261,1248.3999308078187,0.001025739236245246,0.3888971207607587,61.3220046200987,0.0
XLV,ATR,1283.5545282743756,1524.2474001094693,0.004671855126008571,0.7665604010124408,,
XLV,SD_Squared_Returns,1034.9707337244129,1524.2474001094693,0.0017373701522335084,0.6797771662029536,63.45948266176458,0.0
XLV,SD_Prices,872.2360176934149,1524.2474001094693,0.0026928665478383493,0.8189800601425778,22.191962847846675,4.1067245073040366e-109
XLV,IQR,1031.0171180874222,1524.2474001094693,0.0019123151498256243,1.0037928624503445,63.3947337582401,0.0
XLY,ATR,1000.9900097323134,1527.9255319148936,0.004646941641000037,0.7900996833169562,,
XLY,SD_Squared_Returns,1069.7984036522457,1527.9255319148936,0.0014988524390933235,1.000957997823772,76.27367553488199,0.0
XLY,SD_Prices,1028.5963667355297,1527.9255319148936,0.0028698382555757585,0.6881473995097459,22.952634315157177,1.386865926511684e-116
XLY,IQR,1221.1415692204846,1527.9255319148936,0.0009402399442174771,0.6918263435219576,77.19314425829414,0.0
XLU,ATR,847.6072273999106,1022.748965956093,0.0006784623800156328,0.2422453681606982,,
XLU,SD_Squared_Returns,1122.1973785447751,1022.748965956093,0.0007422938519181308,0.7365327211420123,29.67106056647849,1.8146800483536192e-193
XLU,SD_Prices,931.6648802341688,1022.748965956093,0.0004920313118286144,0.23937430824064773,12.378333555774061,3.423780061020404e-35
XLU,IQR,937.7853333068138,1022.748965956093,0.0005542682012674452,0.3677997142375797,30.684806177987927,9.077791376618203e-207
