,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,147,142,143,139,126,113,118
1,atr,136,133,147,142,153,131,141
2,mad,146,137,142,141,142,132,130
3,iqr,129,126,117,120,127,131,136
4,mad_med,151,150,132,139,145,119,113
5,iqr_med,138,129,119,114,121,131,133
