ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,946.8294833334104,1631.466770005813,0.0013044167085385044,0.35481027778748037,,
XLB,SD_Squared_Returns,1000.0,1631.466770005813,0.00034360475782334185,2.265922306532132,63.94093467106879,0.0
XLB,SD_Prices,1010.9787778465077,1631.466770005813,0.0008208664572894417,0.3799920528058938,9.14883097108786,5.755296092496932e-20
XLE,ATR,1314.7928532600317,1928.2133090246123,5.3258603806312916e-05,0.059157063453980314,,
XLE,SD_Squared_Returns,921.9856460339635,1928.2133090246123,0.00020914203531844085,0.4454937922622279,32.359490185987674,1.020234334835364e-229
XLE,SD_Prices,1167.4304491695784,1928.2133090246123,0.0001707416275806721,0.2015999721578065,-17.709927742261705,3.515234148331596e-70
XLF,ATR,1098.6265753639636,1423.8636363636367,6.155121348032235e-05,0.06862306555538225,,
XLF,SD_Squared_Returns,1384.3110495223168,1423.8636363636367,0.00010442218836298592,0.6294188566608337,27.769618489837363,1.0100488342359938e-169
XLF,SD_Prices,956.5840454474302,1423.8636363636367,0.00020751152678805915,0.1946078689647857,-16.10353811349565,2.4092499001469006e-58
XLI,ATR,1000.0,1542.192046556741,0.002174352365438547,0.5365293123369419,,
XLI,SD_Squared_Returns,1000.0,1542.192046556741,0.0004960219365997596,2.769598302342073,68.31325578082445,0.0
XLI,SD_Prices,1000.0,1542.192046556741,0.0014986303495167462,0.6084799689847477,11.507174387474397,1.2139082004275706e-30
XLK,ATR,1000.0,2187.0324189526186,0.006553111150368377,0.8413084246648013,,
XLK,SD_Squared_Returns,1000.0,2187.0324189526186,0.0018729662371034413,5.236604863455992,80.76524012294733,0.0
XLK,SD_Prices,1000.0,2187.0324189526186,0.0032808856182944338,0.7477749140100064,29.04930912529455,1.570029305383171e-185
XLP,ATR,1011.6762628049684,1248.3999308078187,0.0014058798446402916,0.3326902086720394,,
XLP,SD_Squared_Returns,1000.0,1248.3999308078187,0.0008129178718485918,2.929218803037352,29.693529002268882,9.307534869961009e-194
XLP,SD_Prices,1000.0,1248.3999308078187,0.001957662843971351,0.8437747195404172,-18.674247589583768,8.021228950792216e-78
XLV,ATR,1000.0,1524.2474001094693,0.005298300860323663,0.882963145367459,,
XLV,SD_Squared_Returns,1228.025022727471,1524.2474001094693,0.0007835718489278805,3.4821364901020053,82.47358775837002,0.0
XLV,SD_Prices,1000.0,1524.2474001094693,0.0029534406134647975,0.8692394013312401,31.074561364057555,5.315589554195677e-212
XLY,ATR,1000.0,1527.9255319148936,0.004435243872104022,0.7282324573017457,,
XLY,SD_Squared_Returns,1044.4667761328747,1527.9255319148936,0.00059224861784107,1.6736900099655134,66.09768436530855,0.0
XLY,SD_Prices,1000.0,1527.9255319148936,0.0029893139103073655,0.8003341579995541,14.372922060158709,7.653279359709911e-47
XLU,ATR,1046.841946099731,1022.748965956093,0.000423907200750898,0.18788104023782914,,
XLU,SD_Squared_Returns,1000.0,1022.748965956093,0.0007677794846872423,4.613770150015548,28.514200113113514,7.810803754589473e-179
XLU,SD_Prices,957.7216343551302,1022.748965956093,0.0006019352732759682,0.3735154978806983,-11.819732089876473,3.0866730759544013e-32
