,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,-0.123131,0.047868,0.359038,0.174692,0.045325,0.494177,0.403463
1,atr,-0.050735,0.10051,0.33951,0.143826,0.007453,0.125816,0.369916
2,mad,-0.295458,-0.077333,0.049385,0.26104,0.245392,0.173968,0.171444
3,iqr,0.109634,0.11493,0.327481,0.324875,0.261089,0.42424,0.405688
4,mad_med,-0.263755,-0.108007,0.204002,0.375205,0.154703,0.192907,0.106634
5,iqr_med,0.06972,0.19768,0.204792,0.298884,0.309974,0.421906,0.412245
