,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,26,24,22,16,14,8,6
1,atr,34,28,24,20,20,20,18
2,mad,26,26,26,20,16,14,14
3,iqr,20,16,14,12,4,4,4
4,mad_med,26,26,26,20,18,16,14
5,iqr_med,18,16,16,14,4,4,4
