ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,944.8560098097491,1026.7040604804292,0.0035239267541953717,0.16012793212892482,,
XLB,SD_Squared_Returns,996.1856631653127,1026.7040604804292,0.0018315167819005183,0.19872191092972796,24.517002697950378,9.730757119870175e-133
XLB,SD_Prices,993.8453282294515,1026.7040604804292,0.0018496235853148713,0.21886513278590303,0.6182400791837472,0.5364170941240652
XLB,IQR,1033.3963668901242,1026.7040604804292,0.0035565360623367468,0.3079690550810233,24.57144637751854,2.5518100378338787e-133
XLE,ATR,938.1279409656682,1010.1480420248328,0.0004879662987790153,0.05459383042529909,,
XLE,SD_Squared_Returns,1087.1538190690178,1010.1480420248328,0.0011223487111630896,0.15349109930481167,16.07533785253125,3.799164736876155e-58
XLE,SD_Prices,938.060895999847,1010.1480420248328,0.0009388426075386022,0.19649935088266166,-9.001503343840598,2.2264769095724185e-19
XLE,IQR,996.8324894134455,1010.1480420248328,0.002039784456331505,0.22256936189355217,15.537506531913866,1.933616263647564e-54
XLF,ATR,1088.2971454568901,1057.0866141732283,0.00019205911453143315,0.05409567784928754,,
XLF,SD_Squared_Returns,1005.9426900560563,1057.0866141732283,0.0006493593270411937,0.1623248538192588,14.612865022216152,2.325300486655804e-48
XLF,SD_Prices,992.4632344886621,1057.0866141732283,0.0009275263583044148,0.2082165382866476,-8.556820585562356,1.1602288655654697e-17
XLF,IQR,1081.8990918126424,1057.0866141732283,0.0011821269956986786,0.370859972231145,12.69444568373025,6.347778669006426e-37
XLI,ATR,1105.4106193238113,1103.2910388580492,0.02169856826822222,0.45331304735293987,,
XLI,SD_Squared_Returns,1130.1000311265786,1103.2910388580492,0.0243092220806276,0.712316554487408,63.08508969154848,0.0
XLI,SD_Prices,1024.2671952874232,1103.2910388580492,0.011655928118511507,0.5430833527846429,0.6329630950200194,0.5267577432380166
XLI,IQR,1081.1195188188858,1103.2910388580492,0.010964279786520287,0.6331363361577695,63.6276425550149,0.0
XLK,ATR,1151.4638287869222,1348.4404744472104,0.021705320891103545,0.3331949126476341,,
XLK,SD_Squared_Returns,1178.1889818366042,1348.4404744472104,0.031461113905233186,0.7414958139562314,48.66238014219645,0.0
XLK,SD_Prices,1028.1408095727152,1348.4404744472104,0.002978188382336671,0.25148898133029385,10.649102938576009,1.7605338109310835e-26
XLK,IQR,971.1175076092554,1348.4404744472104,0.0032261919437992655,0.3144219852088019,48.91314466850802,0.0
XLP,ATR,983.4790548456625,1005.013229355243,0.03803006492343423,0.4615899408753477,,
XLP,SD_Squared_Returns,968.1019583118396,1005.013229355243,0.004127077288168363,0.2018876132567699,61.09040202022065,0.0
XLP,SD_Prices,1030.6256366749312,1005.013229355243,0.008540111162652514,0.3861412439417884,12.916597153134855,3.628362822422074e-38
XLP,IQR,963.1401747493592,1005.013229355243,0.004008859758163811,0.3261532702160379,61.03438083858623,0.0
XLV,ATR,1052.3560525643752,1100.1896333754742,0.06827912868667356,0.6702085251844314,,
XLV,SD_Squared_Returns,1000.0,1100.1896333754742,0.15957831319897786,1.6311333617816244,74.99783433901868,0.0
XLV,SD_Prices,1032.023654143437,1100.1896333754742,0.019441720110974604,0.7031829007608694,10.038490164845904,1.0324226512553083e-23
XLV,IQR,1099.5279842418506,1100.1896333754742,0.01260362512686402,0.5013958571472757,76.09976669047838,0.0
XLY,ATR,1057.1940118019759,1188.4567645841953,0.09607556198724236,0.7196359609387231,,
XLY,SD_Squared_Returns,1098.1838424605107,1188.4567645841953,0.06937509227495182,1.1126735491272974,75.09569870404239,0.0
XLY,SD_Prices,1025.7522647176331,1188.4567645841953,0.012450202882141909,0.5490201905384696,13.685706379098148,1.2360013281173967e-42
XLY,IQR,1000.0,1188.4567645841953,0.042928260962072695,1.3922150799175717,75.1857366404111,0.0
XLU,ATR,946.5872443681553,994.2777605938759,0.0013770827415941801,0.08331795141157208,,
XLU,SD_Squared_Returns,892.9635909650476,994.2777605938759,0.0030696669016562227,0.3326935122901584,14.650933283437011,1.3287788159770643e-48
XLU,SD_Prices,975.2035076706978,994.2777605938759,0.0016509226968370047,0.20232639438307656,-5.645536774178718,1.6466666705875705e-08
XLU,IQR,956.8898301232914,994.2777605938759,0.0019650544178825167,0.3013150200651931,14.910053517768834,2.8352522080524206e-50
