,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,394,326,274,226,178,106,64
1,atr,226,168,128,80,50,40,18
2,mad,430,382,326,276,246,204,164
3,iqr,290,244,186,146,118,94,72
4,mad_med,434,368,326,288,242,210,182
5,iqr_med,282,238,188,156,124,102,82
