ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,964.3172579783982,1026.7040604804292,0.006366841295222964,0.21900106796681099,,
XLB,SD_Squared_Returns,971.8378570544581,1026.7040604804292,0.0026654751353685654,0.28258934558150983,26.21751928517983,1.677863908455162e-151
XLB,SD_Prices,1068.9176819163683,1026.7040604804292,0.00418176690574656,0.3223652649562238,-1.134690808543128,0.25650488980443675
XLB,IQR,991.6274169130942,1026.7040604804292,0.003152022244638803,0.35233582224684745,26.382074561458698,2.200495094614508e-153
XLE,ATR,949.6384107396914,1010.1480420248328,0.0007051490048879647,0.06474980559918092,,
XLE,SD_Squared_Returns,1044.2501836467445,1010.1480420248328,0.001290640028040629,0.1615573734473139,16.66868394040664,2.2141602445026617e-62
XLE,SD_Prices,936.617983468644,1010.1480420248328,0.00139992557502999,0.23067289081148443,-8.675553679311964,4.1154321649114595e-18
XLE,IQR,1026.3110436316622,1010.1480420248328,0.0021442167914339618,0.23865102929243337,16.266433556528114,1.7082182046726604e-59
XLF,ATR,1139.3257992646168,1057.0866141732283,0.0003613605730347671,0.07799617544098474,,
XLF,SD_Squared_Returns,979.0115609947272,1057.0866141732283,0.001901295196836873,0.35201480097308785,14.272256256351723,3.2586261071064554e-46
XLF,SD_Prices,989.5683090528191,1057.0866141732283,0.0012039275921716254,0.2243246751584877,-7.039227886219283,1.933079951857755e-12
XLF,IQR,1052.9237920909713,1057.0866141732283,0.001767869686935105,0.32698833246258663,14.253241085355482,4.279493582383524e-46
XLI,ATR,1026.6080422853904,1103.2910388580492,0.016298347248807875,0.33642797060040625,,
XLI,SD_Squared_Returns,1079.678655885733,1103.2910388580492,0.01794835014794466,0.7799378632764759,27.04270504056652,4.65378380128718e-161
XLI,SD_Prices,1005.9623987531132,1103.2910388580492,0.006603562560531465,0.3563024639033647,3.469841198240404,0.0005207661635818029
XLI,IQR,991.9304677513886,1103.2910388580492,0.012883036156170652,1.2059641167026725,26.810674997968608,2.4261846240251507e-158
XLK,ATR,1063.5445214049496,1348.4404744472104,0.005871464987837467,0.1405486381785901,,
XLK,SD_Squared_Returns,997.7542033608861,1348.4404744472104,0.013486058030687198,0.5602550573415321,20.756712684008992,1.0661503280569497e-95
XLK,SD_Prices,1070.9888206695152,1348.4404744472104,0.0035423353992985944,0.30429160346639955,-5.548210797912588,2.8860778470985118e-08
XLK,IQR,1053.9074124928313,1348.4404744472104,0.004149944425247686,0.34082309106022457,21.157023479707505,2.3776627465914592e-99
XLP,ATR,946.5239715470469,1005.013229355243,0.025409177095121884,0.37187027559170666,,
XLP,SD_Squared_Returns,1041.7379012989873,1005.013229355243,0.011409063798430829,0.4866139085835571,48.11952445687967,0.0
XLP,SD_Prices,1010.4934200666811,1005.013229355243,0.013572252839494715,0.5029925770210895,-0.4338539891951086,0.6643944732666123
XLP,IQR,1064.117696865023,1005.013229355243,0.010850138948789466,0.4102997731815627,49.238540971263795,0.0
XLV,ATR,1083.301712915005,1100.1896333754742,0.058187694461719466,0.5950370752877783,,
XLV,SD_Squared_Returns,1043.5314445274053,1100.1896333754742,0.014403099910800047,0.369181965080182,50.731406682958706,0.0
XLV,SD_Prices,1056.13542151894,1100.1896333754742,0.025035856041806862,0.7659595122917586,1.3557358752375797,0.1751832205250553
XLV,IQR,1057.0783878015036,1100.1896333754742,0.004781768664572011,0.3543565136445626,50.62480190053271,0.0
XLY,ATR,1138.7365819779063,1188.4567645841953,0.11782511522111554,0.7977709087236459,,
XLY,SD_Squared_Returns,1111.838011136445,1188.4567645841953,0.004552136886975923,0.3101002870575188,76.59282998388711,0.0
XLY,SD_Prices,999.1430708664577,1188.4567645841953,0.0185586978926362,0.7378798249922299,10.38782265123468,2.8171064370993e-25
XLY,IQR,1126.519275126955,1188.4567645841953,0.019533862165176327,0.7389552309208901,77.22201366561481,0.0
XLU,ATR,1015.642370741347,994.2777605938759,0.0031894933484509897,0.1420349377534874,,
XLU,SD_Squared_Returns,935.380986028058,994.2777605938759,0.0025878101484246145,0.3061199837868539,19.313149363512338,4.163902658820819e-83
XLU,SD_Prices,958.5979017038741,994.2777605938759,0.004073446227066959,0.328929784029276,-8.592832527630131,8.48511665312196e-18
XLU,IQR,966.9235805389468,994.2777605938759,0.0034246284089416716,0.6076856351178072,19.03326542598037,9.043759105988513e-81
