,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,354,259,225,252,387,720,485
1,atr,199,142,163,188,214,261,501
2,mad,352,306,229,205,207,369,503
3,iqr,208,215,546,257,120,326,639
4,mad_med,240,260,311,229,212,322,258
5,iqr_med,220,267,300,309,135,235,412
