,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,107,116,136,152,154,107,107
1,atr,100,124,123,134,122,131,98
2,mad,121,106,118,143,136,169,127
3,iqr,146,151,133,153,160,155,116
4,mad_med,118,116,137,150,150,138,133
5,iqr_med,138,158,171,153,167,138,134
