ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,993.5391884566121,1026.7040604804292,0.0086079936582905,0.2542772522922862,,
XLB,SD_Squared_Returns,1023.9664402041661,1026.7040604804292,0.02057567102398073,3.0224586704212055,26.52916459631789,4.468042711306977e-155
XLB,SD_Prices,939.830769996832,1026.7040604804292,0.004481752041517202,0.3299848886552429,1.1368973715290196,0.25558119107080246
XLE,ATR,1015.6006086826781,1010.1480420248328,0.0009460798324782128,0.07511346502318861,,
XLE,SD_Squared_Returns,738.7438251605417,1010.1480420248328,0.0013208079626801032,0.6774551945740089,17.17952673210691,3.7798223544549016e-66
XLE,SD_Prices,915.6558935492221,1010.1480420248328,0.0018202231382703248,0.22007376495432282,-7.465796239194642,8.279738849384508e-14
XLF,ATR,1052.3334089217938,1057.0866141732283,0.0005138589031888613,0.07442032505706095,,
XLF,SD_Squared_Returns,1053.5119241138975,1057.0866141732283,0.0008355957858433746,0.6289147570392388,12.043340821331077,2.102645259283977e-33
XLF,SD_Prices,1029.3344556894342,1057.0866141732283,0.0012009942385008934,0.2243514438167009,-7.603804521225744,2.875494939604227e-14
XLI,ATR,1000.0,1103.2910388580492,0.019931730356628544,0.39986139102636203,,
XLI,SD_Squared_Returns,1000.7988453782395,1103.2910388580492,0.004848682530609408,0.6626173796153979,36.95394692377805,6.294343821564567e-299
XLI,SD_Prices,975.8562682051905,1103.2910388580492,0.00782469647044917,0.37309462187439846,5.157311943944212,2.505202490418911e-07
XLK,ATR,1000.0,1348.4404744472104,0.04206782066618151,0.4743453842859038,,
XLK,SD_Squared_Returns,1135.5607618906042,1348.4404744472104,0.006066966142699277,0.7378975663381313,54.41920482847439,0.0
XLK,SD_Prices,1178.6039792424913,1348.4404744472104,0.003960877287463195,0.2810481800313357,15.85002458554577,1.4052587569054632e-56
XLP,ATR,1000.0,1005.013229355243,0.026167644321064422,0.3729148369699188,,
XLP,SD_Squared_Returns,667.8809616320941,1005.013229355243,0.7665991102908409,11.564931187616939,47.379723311867444,0.0
XLP,SD_Prices,1031.8881006233426,1005.013229355243,0.009696855401607465,0.3799662684555819,4.850815022330766,1.229551772587705e-06
XLV,ATR,1000.0,1100.1896333754742,0.061865593916701926,0.6261919270189136,,
XLV,SD_Squared_Returns,1000.0,1100.1896333754742,0.1989732723749042,4.860166281196216,60.2349159189986,0.0
XLV,SD_Prices,1000.0,1100.1896333754742,0.025684239594982092,0.7793528953709663,2.3093288207021176,0.02092534153139555
XLY,ATR,1000.0,1188.4567645841953,0.10936458222899444,0.7708496843763621,,
XLY,SD_Squared_Returns,1000.0,1188.4567645841953,0.02053315382000874,0.9441434281165212,79.88563806325571,0.0
XLY,SD_Prices,1005.9842738849071,1188.4567645841953,0.01785036896425726,0.7188416169940464,9.780300042406497,1.3680438284458931e-22
XLU,ATR,939.5703214979782,994.2777605938759,0.001797434098679007,0.0860533532116192,,
XLU,SD_Squared_Returns,927.3904875626729,994.2777605938759,0.002566851103412364,1.6454811986994402,12.896472942256189,4.711735968270576e-38
XLU,SD_Prices,821.9731884753534,994.2777605938759,0.003891271826721861,0.3116466204493341,-10.06785044416158,7.663462909902023e-24
