ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,951.5040603911699,0.0028545171747944896,0.15182908717823163,,
XLB,SD_Squared_Returns,1000.0,951.5040603911699,0.01884041038964731,0.5977340553793007,29.68141768986033,1.3340247283637913e-193
XLB,SD_Prices,989.4135245449531,951.5040603911699,0.0015290700223745128,0.20339969233913602,0.6744218953605327,0.5000431263410111
XLE,ATR,1001.2393611098979,1018.2770663562281,0.0006710454599263692,0.04931880544802351,,
XLE,SD_Squared_Returns,1020.9220185697388,1018.2770663562281,0.0014755120809289129,0.17099036021924754,14.861045556348019,5.899718193552758e-50
XLE,SD_Prices,1031.803465092974,1018.2770663562281,0.0009189984485972288,0.18956338695813935,-9.802055309461567,1.103177169248669e-22
XLF,ATR,1015.5286865813182,1200.9391992090955,0.0013232922092465827,0.09813533047432839,,
XLF,SD_Squared_Returns,1000.0,1200.9391992090955,0.0045569472662618125,0.4578454025591438,13.485426003065987,1.9056162661168552e-41
XLF,SD_Prices,1091.771884855635,1200.9391992090955,0.0014897293012077822,0.20127708007982711,-5.446191364466731,5.1459772760609903e-08
XLI,ATR,1008.3470447108756,1096.8595041322312,0.0023817221497590387,0.1462605461724172,,
XLI,SD_Squared_Returns,1024.1351859029787,1096.8595041322312,0.01045776718753219,0.6322698906782934,19.67629350274031,3.442791558262101e-86
XLI,SD_Prices,1087.9041993794792,1096.8595041322312,0.0014015986604954576,0.21842709490125295,1.0177870800210644,0.30877915331112327
XLK,ATR,1000.0,1145.5853054084262,0.016861918476678357,0.6186176102503204,,
XLK,SD_Squared_Returns,1000.0,1145.5853054084262,0.045038981750606236,1.2556921356802504,40.021999915348054,0.0
XLK,SD_Prices,1000.0,1145.5853054084262,0.005655148523985136,0.4351962408435932,16.25068597943886,2.2087906381849287e-59
XLP,ATR,996.3481799865681,1047.192513368984,0.002590397766972456,0.12248124516630933,,
XLP,SD_Squared_Returns,1011.6747181964574,1047.192513368984,0.008026693328364818,0.3530085498978088,26.60485067875237,5.965196175036065e-156
XLP,SD_Prices,982.623085908011,1047.192513368984,0.0012224308439772495,0.17120964377527256,2.809659027268887,0.004959401111545549
XLV,ATR,977.2131607417516,951.7808219178082,0.0005484190689883042,0.05576258233074307,,
XLV,SD_Squared_Returns,1009.1622285835504,951.7808219178082,0.0018108736210586782,0.18359304769666362,16.064519057769793,4.5235930960088185e-58
XLV,SD_Prices,967.3063553234092,951.7808219178082,0.0008227647079766261,0.18194956262974654,-8.102431705258669,5.387138547308105e-16
XLY,ATR,1000.1985314676067,1228.810793167229,0.001993038243089804,0.14422831496338262,,
XLY,SD_Squared_Returns,1025.681954641951,1228.810793167229,0.0039116411753819655,0.28645979224727874,16.18405760609867,6.53426613565824e-59
XLY,SD_Prices,1165.1204338020798,1228.810793167229,0.0016868206025289283,0.21182817291127629,-1.4336647915517393,0.151667944215048
XLU,ATR,995.7138403990025,1236.842105263158,0.0033777230309721285,0.13075805449322458,,
XLU,SD_Squared_Returns,1024.0317721679016,1236.842105263158,0.0072044373152146315,0.3584466587045072,27.599105921710294,1.140541793680935e-167
XLU,SD_Prices,1031.7472368719204,1236.842105263158,0.002681108622028508,0.24952955669262808,-5.895027504180471,3.7461897715134145e-09
