,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.508647,0.503014,0.517602,0.562249,0.652372,0.49627,0.518222
1,atr,0.516051,0.329886,0.471145,0.471178,-0.023321,0.476627,0.131412
2,mad,0.475004,0.482318,0.520407,0.510465,0.580306,0.654286,0.633706
3,iqr,0.543847,0.588949,0.70121,0.562923,0.639927,0.613908,0.618882
4,mad_med,0.480129,0.437836,0.482643,0.501545,0.56975,0.601317,0.485403
5,iqr_med,0.53119,0.638316,0.612197,0.624114,0.633656,0.6161,0.570793
