,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.479757,0.273083,0.419981,0.538087,0.487744,0.682106,0.54964
1,atr,0.468414,0.415357,0.517864,0.307092,0.457526,0.549366,0.562755
2,mad,0.482358,0.476631,0.272512,0.405568,0.451603,0.464038,0.487744
3,iqr,0.391584,0.41882,0.44013,0.463724,0.463118,0.186023,0.53246
4,mad_med,0.481969,0.483402,0.307307,0.419981,0.463729,0.464038,0.487181
5,iqr_med,0.391584,0.420385,0.465344,0.463724,0.488887,0.18667,0.313104
