,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,166,188,169,146,176,128,129
1,atr,177,156,180,151,141,146,122
2,mad,161,166,184,164,174,218,182
3,iqr,153,210,172,119,126,85,117
4,mad_med,208,189,163,171,205,219,153
5,iqr_med,163,216,172,125,84,85,85
