ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,947.8512332480357,951.5040603911699,0.0031901275145250724,0.1518521824918141,,
XLB,SD_Squared_Returns,947.0809507003419,951.5040603911699,0.0034117287229398665,0.19754631102966969,26.01707606009099,3.1741475861901383e-149
XLB,SD_Prices,906.057481860398,951.5040603911699,0.0012988514843692799,0.1771982242301809,3.6052990091001,0.00031179372582167353
XLB,IQR,966.5267153652825,951.5040603911699,0.002350842607488834,0.3544618513204218,25.661180725862373,3.1722995896019765e-145
XLE,ATR,987.7994845523722,1018.2770663562281,0.0005663865840024973,0.04790953062775406,,
XLE,SD_Squared_Returns,926.6407587232829,1018.2770663562281,0.0013308282461902978,0.15393926993891835,16.712743384104183,1.0585166183171539e-62
XLE,SD_Prices,1022.6405565237835,1018.2770663562281,0.0008402285072215471,0.17898649263320657,-10.03808541328263,1.0366669379655464e-23
XLE,IQR,928.1861561324831,1018.2770663562281,0.002092461604319482,0.28972028471710587,16.054742681994693,5.295808825343949e-58
XLF,ATR,1007.9421526789948,1200.9391992090955,0.0012333272436002565,0.10001410387087321,,
XLF,SD_Squared_Returns,1003.3292231812577,1200.9391992090955,0.0013587332332803692,0.273314371579533,14.733126537606706,3.95000138632331e-49
XLF,SD_Prices,1070.0280595654779,1200.9391992090955,0.0018303582391168286,0.23060777370665125,-6.101052984630895,1.053719684308193e-09
XLF,IQR,1070.4122844318558,1200.9391992090955,0.0017852547952615242,0.2974960852037699,14.509595282316903,1.0534024860125872e-47
XLI,ATR,1099.9524819659173,1096.8595041322312,0.001095630232065245,0.08544543585949238,,
XLI,SD_Squared_Returns,1057.1446520517613,1096.8595041322312,0.001577203344245584,0.22669112328197313,14.893188021286983,3.649448083805882e-50
XLI,SD_Prices,986.3878266798096,1096.8595041322312,0.0016065382529432018,0.2171095918123772,-6.145639159535218,7.964215293072095e-10
XLI,IQR,980.7925877601942,1096.8595041322312,0.0021588777038602093,0.36101414731141757,14.774163949575454,2.150086318459798e-49
XLK,ATR,1121.989099430037,1145.5853054084262,0.017532876710251794,0.6298487595785279,,
XLK,SD_Squared_Returns,1104.2121417067447,1145.5853054084262,0.007640282173456417,0.3402641002248551,40.41927353171401,0.0
XLK,SD_Prices,1075.840731446608,1145.5853054084262,0.006733551949674786,0.4682213257410629,13.529649550874602,1.0452072203362871e-41
XLK,IQR,1015.0146949515492,1145.5853054084262,0.0025810398533396978,0.4754488069031182,40.28051743888573,0.0
XLP,ATR,976.0111304610782,1047.192513368984,0.0014859182554580166,0.07915525769451802,,
XLP,SD_Squared_Returns,986.0516395715118,1047.192513368984,0.0029237329734822606,0.1912037311837232,18.04913541291165,8.013532254036193e-73
XLP,SD_Prices,987.9757072631313,1047.192513368984,0.0013798360874798213,0.188585621540045,-3.9499734307290186,7.815986885834333e-05
XLP,IQR,1027.4570935301986,1047.192513368984,0.0032927117413433784,0.2786560348743901,17.67751440339902,6.249110327598487e-70
XLV,ATR,913.105383849957,951.7808219178082,0.00098080792702293,0.07841558477584246,,
XLV,SD_Squared_Returns,985.8410988776574,951.7808219178082,0.001303910906938686,0.23404082771635448,18.56948269175743,5.674703327581505e-77
XLV,SD_Prices,993.2855437248154,951.7808219178082,0.0011619640015207433,0.23054786723339202,-6.335853973701226,2.360302566754016e-10
XLV,IQR,994.9134538766025,951.7808219178082,0.002478884337660549,0.4082243126112672,18.20171714478578,5.0015113484650594e-74
XLY,ATR,1103.7063758401198,1228.810793167229,0.004058934629423913,0.23547308563131553,,
XLY,SD_Squared_Returns,1081.1118330990157,1228.810793167229,0.0021105435464772175,0.20612853048173177,21.77771525018448,3.7743113189706585e-105
XLY,SD_Prices,1147.9250914358522,1228.810793167229,0.0025231720815381536,0.24068172220005685,2.2512459899816775,0.02436996152049019
XLY,IQR,1169.0790081961072,1228.810793167229,0.0029081802383981556,0.3112549371105419,21.751739266708547,6.650996101276679e-105
XLU,ATR,994.708410338184,1236.842105263158,0.006474133006908612,0.1799158130495014,,
XLU,SD_Squared_Returns,1070.6047242779705,1236.842105263158,0.010291848844566288,0.40561184351765267,29.34919742068425,2.446537646560621e-189
XLU,SD_Prices,1002.2875990262908,1236.842105263158,0.003494145295654327,0.24206565997930835,-0.9529223511629762,0.3406294144757104
XLU,IQR,1037.4101857100122,1236.842105263158,0.00288474344579881,0.24532992289524658,29.257546502904948,3.5998424421932034e-188
