,Date,Open,High,Low,Close,Volume,Adj Close,ATR,SD_Log_Close,ATR_normalized,SD_normalized,Delta_Days
1107,2004-06-10,114.04,114.35,113.93,114.35,21711000,76.82,1.1299999999999994,0.008886265011953763,-0.7202371462853888,-0.1572446241118552,1611
1108,2004-06-14,113.82,113.85,112.87,113.22,34633000,76.06,1.1957142857142824,0.009902084250790545,-0.6942830907385831,-0.021032154905439356,1615
1109,2004-06-15,113.9,114.45,113.51,114.02,37445000,76.6,1.211428571428568,0.009228987090350147,-0.6880766861513031,-0.11128859299417021,1616
1110,2004-06-16,114.0,114.2,113.7,114.0,26633400,76.58,1.0699999999999972,0.00893144147961696,-0.7439343274368221,-0.1511868551947451,1617
1111,2004-06-17,113.85,114.07,113.33,113.83,28402400,76.47,0.914285714285711,0.006529684164982099,-0.8054341547107776,-0.47324149026506035,1618
1112,2004-06-18,113.27,114.22,113.18,113.63,31799800,76.61,0.9557142857142813,0.006438066667031484,-0.7890718153443129,-0.48552659487939837,1619
1113,2004-06-21,113.75,114.14,113.13,113.2,25284000,76.32,0.9371428571428534,0.005600122978530852,-0.7964066571292798,-0.5978875096001149,1622
1114,2004-06-22,113.13,113.88,112.67,113.77,37334000,76.71,1.0299999999999971,0.0056193330722557,-0.7597324482044436,-0.5953116041634896,1623
1115,2004-06-23,113.61,114.84,113.42,114.75,35580000,77.37,1.0214285714285702,0.004870896474363297,-0.7631177597975047,-0.6956704014236329,1624
1116,2004-06-24,114.56,114.93,114.26,114.39,35272100,77.12,0.9414285714285698,0.004598750181076153,-0.7947140013327479,-0.7321628374563114,1625
1117,2004-06-25,114.41,114.94,113.68,113.84,32837900,76.75,1.0499999999999972,0.0050217444087476805,-0.7518333878206328,-0.6754430136841437,1626
1118,2004-06-28,114.52,114.61,113.41,113.45,40824500,76.49,1.115714285714284,0.005156576706732849,-0.7258793322738255,-0.6573631826126572,1629
1119,2004-06-29,113.53,114.17,113.42,113.92,28418100,76.81,1.0742857142857136,0.005388419123228236,-0.7422416716402903,-0.626275143707447,1630
1120,2004-06-30,114.07,114.79,113.65,114.53,52230600,77.22,1.0928571428571416,0.005319651602333455,-0.7349068298553234,-0.6354962663877066,1631
1121,2004-07-01,114.25,114.4,112.58,112.94,57734700,76.15,1.1985714285714286,0.007657670570938501,-0.6931546535408944,-0.3219883856649423,1632
1122,2004-07-02,113.16,113.29,112.6,112.88,34615100,76.11,1.0942857142857159,0.006424566391159217,-0.7343426112564786,-0.4873368637158451,1633
1123,2004-07-06,112.37,112.45,111.63,111.89,38698200,75.44,1.1771428571428584,0.006882176316469622,-0.7016179325235484,-0.4259753778561457,1637
1124,2004-07-07,111.81,112.57,111.75,112.22,29839800,75.66,1.1142857142857159,0.00718840830819382,-0.7264435508726679,-0.3849123479902052,1638
1125,2004-07-08,111.81,112.32,111.2,111.44,45291100,75.14,1.1028571428571428,0.007423036049206381,-0.7309572996634175,-0.3534508214451468,1639
1126,2004-07-09,111.72,111.94,111.38,111.73,27412900,75.33,1.0757142857142858,0.00721217741673698,-0.7416774530414464,-0.38172511856816094,1640
1127,2004-07-12,111.52,112.04,111.0,111.78,35691300,75.36,1.0614285714285725,0.006496373216409343,-0.7473196390298823,-0.47770819692233807,1643
1128,2004-07-13,111.92,112.02,111.6,111.86,26752000,75.42,0.8428571428571436,0.0046454487346103525,-0.8336450846529573,-0.7259009701456023,1644
1129,2004-07-14,111.26,112.39,111.12,111.52,54089400,75.19,0.9257142857142843,0.004666642482816598,-0.8009204059200278,-0.7230590740044961,1645
1130,2004-07-15,111.74,111.91,110.7,110.8,38403500,74.7,0.9199999999999976,0.0041295399239238,-0.8031772803154027,-0.7950798262868098,1646
1131,2004-07-16,111.57,111.67,110.44,110.71,40871200,74.64,0.9785714285714278,0.0036918599344707725,-0.7800443177628134,-0.8537688821801627,1647
1132,2004-07-19,110.75,110.96,109.99,110.24,39592800,74.33,0.9571428571428575,0.0031807255441563195,-0.7885075967454673,-0.9223075303364754,1650
1133,2004-07-20,110.53,111.9,110.25,111.64,46679800,75.27,1.1142857142857159,0.006189427669117737,-0.7264435508726679,-0.5188669083446389,1651
1134,2004-07-21,111.82,112.06,109.45,109.58,56241100,73.88,1.3385714285714292,0.009311044683114519,-0.6378612308542188,-0.100285387994461,1652
1135,2004-07-22,109.36,110.39,108.77,109.88,72477100,74.08,1.5100000000000011,0.0094694081788044,-0.5701549989929833,-0.07905022926210674,1653
1136,2004-07-23,109.62,109.71,108.69,108.96,49610500,73.46,1.4985714285714298,0.009729388861396796,-0.5746687477837322,-0.04418909514691634,1654
1137,2004-07-26,109.19,109.43,108.21,108.75,49679100,73.32,1.500000000000004,0.009634623780049343,-0.5741045291848875,-0.056896263146278776,1657
1138,2004-07-27,109.05,110.11,108.97,109.77,51295100,74.01,1.518571428571432,0.01066837096587215,-0.5667696873999205,0.08172018684077728,1658
1139,2004-07-28,109.55,110.37,108.59,110.1,65862300,74.23,1.6342857142857181,0.0106767041334849,-0.5210679808935865,0.08283759168353606,1659
1140,2004-07-29,110.54,110.87,110.0,110.57,52200500,74.55,1.5214285714285742,0.009397022491859855,-0.5656412502022335,-0.08875651634248312,1660
1141,2004-07-30,110.32,110.9,110.1,110.84,41581700,74.73,1.2628571428571473,0.005529861827530168,-0.6677648165929294,-0.607308915004926,1661
1142,2004-08-02,110.19,111.36,110.05,111.07,38263100,74.89,1.2185714285714329,0.005513551543982836,-0.685255593157082,-0.6094959812766605,1664
1143,2004-08-03,110.93,111.06,110.16,110.21,40948800,74.31,1.1785714285714326,0.005324600357338944,-0.7010537139247036,-0.6348326816542976,1665
1144,2004-08-04,109.89,110.75,109.64,110.2,40763200,74.3,1.162857142857145,0.005162691512499804,-0.7072601185119843,-0.6565432406777236,1666
1145,2004-08-05,110.29,110.38,108.27,108.4,50772000,73.09,1.270000000000002,0.007599534561594955,-0.6649437235987122,-0.32978391569601306,1667
1146,2004-08-06,107.63,107.96,106.62,106.85,74729000,72.04,1.270000000000002,0.00855575689769609,-0.6649437235987122,-0.20156286953841912,1668
1147,2004-08-09,107.02,107.48,106.87,107.0,37476300,72.14,1.2357142857142887,0.008138434205058118,-0.678484969970959,-0.25752219010137806,1671
1148,2004-08-10,107.31,108.41,107.26,108.38,55870600,73.07,1.3228571428571436,0.010308488460793333,-0.6440676354414986,0.033463092697620885,1672
1149,2004-08-11,107.68,108.33,107.1,108.16,52933200,72.92,1.3185714285714292,0.010072167900036288,-0.6457602912380295,0.0017745738408382792,1673
1150,2004-08-12,107.68,107.95,106.63,106.98,50015900,72.13,1.4071428571428584,0.010351313615860544,-0.6107787381097244,0.03920557117492573,1674
1151,2004-08-13,107.1,107.35,106.59,107.19,41634700,72.27,1.3571428571428572,0.01051643212125863,-0.6305263890692517,0.06134651758749916,1675
1152,2004-08-16,107.14,108.64,107.1,108.3,45731900,73.02,1.2757142857142867,0.01006585656249372,-0.6626868492033382,0.0009282787148935657,1678
1153,2004-08-17,108.75,109.28,108.53,108.91,40701600,73.43,1.1614285714285728,0.007959103034504627,-0.7078243371108283,-0.28156893051824544,1679
1154,2004-08-18,108.52,110.17,108.49,110.03,43165400,74.18,1.3114285714285725,0.008401309777323956,-0.6485813842322474,-0.2222728766178275,1680
1155,2004-08-19,109.81,110.02,109.18,109.71,39881600,73.97,1.231428571428572,0.007723339175081247,-0.6801776257674909,-0.31318280059858244,1681
1156,2004-08-20,109.61,110.63,109.51,110.48,44870900,74.49,1.2085714285714277,0.007741603821687923,-0.6892051233489894,-0.31073367134569807,1682
1157,2004-08-23,110.55,110.77,110.05,110.2,33745100,74.3,1.0928571428571416,0.005543956433777639,-0.7349068298553234,-0.6054189516669028,1685
1158,2004-08-24,110.64,110.73,109.85,110.35,30453100,74.4,1.1100000000000014,0.0055895188652679085,-0.7281362066691988,-0.599309428378641,1686
1159,2004-08-25,110.33,111.27,109.9,111.1,38551400,74.91,1.085714285714285,0.005077981749061402,-0.7377279228495414,-0.6679020785523133,1687
1160,2004-08-26,110.96,111.31,110.85,111.1,26629500,74.91,1.0114285714285711,0.005157906224987465,-0.7670672899894098,-0.6571849058510125,1688
1161,2004-08-27,111.2,111.63,111.05,111.45,24902900,75.14,0.8542857142857129,0.004040895328935043,-0.8291313358622093,-0.8069662906336043,1689
1162,2004-08-30,111.22,111.34,110.45,110.53,26726500,74.52,0.8757142857142851,0.005381566835386787,-0.8206680568795546,-0.62719397553393,1692
1163,2004-08-31,110.66,111.16,110.1,111.11,44125300,74.91,0.8671428571428582,0.0050915941495925255,-0.8240533684726156,-0.6660767747804589,1693
1164,2004-09-01,110.95,111.64,110.48,111.32,52778300,75.05,0.9300000000000007,0.00487653033372487,-0.7992277501234962,-0.6949149501922894,1694
1165,2004-09-02,111.24,112.7,111.24,112.58,42736600,75.9,1.0128571428571433,0.0061228582336565005,-0.7665030713905658,-0.5277932870064916,1695
1166,2004-09-03,112.33,112.82,112.01,112.12,30480500,75.59,0.932857142857143,0.0063386353700543635,-0.7980993129258092,-0.49885946155473226,1696
1167,2004-09-07,112.54,113.13,112.32,112.86,37338800,76.09,1.0114285714285691,0.006595271376932156,-0.7670672899894105,-0.46444681917937397,1700
1168,2004-09-08,112.62,113.06,112.31,112.58,32963100,75.9,1.0357142857142836,0.00680704844202697,-0.7574755738090688,-0.43604936827965984,1701
1169,2004-09-09,112.57,112.88,112.03,112.48,34314800,75.84,1.0142857142857113,0.005491543484691291,-0.7659388527917236,-0.612447069407237,1702
1170,2004-09-10,112.52,113.27,112.08,113.06,27900600,76.23,1.0328571428571394,0.005484131817810659,-0.7586040110067567,-0.6134409090670395,1703
1171,2004-09-13,113.31,113.74,113.01,113.43,44398100,76.48,0.971428571428567,0.005483872910755471,-0.782865410757033,-0.6134756262371165,1706
1172,2004-09-14,113.3,113.69,113.19,113.66,28048900,76.63,0.8342857142857086,0.003983463871998367,-0.8370303962460216,-0.8146673463533449,1707
1173,2004-09-15,113.3,113.36,112.68,112.8,38295000,76.05,0.8585714285714232,0.004897790333399126,-0.8274386800656799,-0.6920641703091737,1708
1174,2004-09-16,112.85,113.37,112.8,113.14,23911700,76.28,0.7957142857142827,0.004360024532007586,-0.8522642984147986,-0.764173857605693,1709
1175,2004-09-17,112.95,113.36,112.69,113.15,33683000,76.61,0.7842857142857115,0.004185884353924093,-0.8567780472055475,-0.7875245313652878,1710
1176,2004-09-20,112.67,112.99,112.28,112.47,37149400,76.15,0.7871428571428558,0.004904378635062235,-0.8556496100078597,-0.6911807367187285,1713
1177,2004-09-21,112.75,113.47,112.54,112.96,40920800,76.48,0.759999999999999,0.004772363586054658,-0.8663697633858886,-0.7088827993596364,1714
1178,2004-09-22,112.5,112.52,111.47,111.55,49042100,75.52,0.8685714285714283,0.006376535604773025,-0.8234891498737725,-0.4937773717919481,1715
1179,2004-09-23,111.6,111.7,110.95,110.95,44068700,75.12,0.904285714285714,0.006132648838290711,-0.8093836849026819,-0.5264804526150336,1716
1180,2004-09-24,111.17,111.73,111.13,111.46,34981100,75.46,0.8757142857142871,0.006478068061141071,-0.8206680568795537,-0.4801627580321998,1717
1181,2004-09-27,111.1,111.2,110.58,110.75,39355100,74.98,0.9199999999999997,0.006309414671996103,-0.803177280315402,-0.5027777014169823,1720
1182,2004-09-28,110.91,111.51,110.41,111.28,41662900,75.34,0.9814285714285721,0.006917178448777222,-0.7789158805651255,-0.4212818982617176,1721
1183,2004-09-29,111.21,111.85,111.0,111.84,33325700,75.72,0.9785714285714278,0.007200844583009693,-0.7800443177628134,-0.3832447523829991,1722
1184,2004-09-30,111.55,111.98,111.26,111.76,43536700,75.66,0.9385714285714276,0.006842748073625716,-0.795842438530435,-0.4312623601349895,1723
1185,2004-10-01,112.26,113.65,112.21,113.65,62824300,76.94,0.9957142857142856,0.007863354729072677,-0.7732736945766896,-0.2944079402618988,1724
1186,2004-10-04,114.1,114.44,113.8,113.84,33082400,77.07,1.0014285714285702,0.007070224651413656,-0.7710168201813156,-0.4007597419894601,1727
1187,2004-10-05,113.85,114.16,113.54,113.9,36910600,77.11,0.9785714285714258,0.007148921016601306,-0.7800443177628142,-0.3902072481894268,1728
1188,2004-10-06,113.77,114.68,113.68,114.68,42297800,77.64,0.9957142857142836,0.005854772450807916,-0.7732736945766904,-0.5637412441280324,1729
1189,2004-10-07,114.38,114.4,113.36,113.45,39388800,76.81,1.0271428571428547,0.008362437207010404,-0.7608608854021307,-0.22748534807374537,1730
1190,2004-10-08,113.15,113.77,112.35,112.51,51872600,76.17,1.1085714285714272,0.009235753967716755,-0.7287004252680436,-0.11038121396482814,1731
1191,2004-10-11,112.78,113.02,112.64,112.97,20229100,76.48,1.078571428571426,0.009277761586350648,-0.7405490158437602,-0.10474835996793379,1734
1192,2004-10-12,112.2,112.83,111.94,112.53,41754700,76.19,0.9557142857142834,0.0064938049056871075,-0.789071815344312,-0.4780525849116477,1735
1193,2004-10-13,113.0,113.07,111.32,111.54,54212600,75.52,1.0928571428571416,0.006865494906357677,-0.7349068298553234,-0.42821220895199574,1736
1194,2004-10-14,111.68,111.93,110.58,110.64,64082200,74.91,1.1971428571428586,0.006918744004778321,-0.6937188721397375,-0.42107197090413495,1737
1195,2004-10-15,111.02,111.74,110.57,111.26,63482200,75.33,1.221428571428573,0.006600313123700329,-0.6841271559593958,-0.46377076506447784,1738
1196,2004-10-18,110.89,111.9,110.7,111.68,43535100,75.61,1.2042857142857153,0.006518211157256221,-0.6908977791455195,-0.4747799201862692,1741
1197,2004-10-19,112.02,112.23,110.59,110.74,55851900,74.97,1.2357142857142864,0.0065389358917525104,-0.6784849699709599,-0.47200091467873473,1742
1198,2004-10-20,110.38,110.82,109.75,110.52,57118500,74.83,1.315714285714287,0.005931499386249026,-0.6468887284357165,-0.5534528336200344,1743
1199,2004-10-21,110.79,111.32,110.21,111.24,53218300,75.31,1.327142857142858,0.006924825042939227,-0.6423749796449676,-0.4202565569096295,1744
1200,2004-10-22,111.19,111.25,109.86,109.99,48752400,74.47,1.2757142857142867,0.007397665911278224,-0.6626868492033382,-0.3568527348950818,1745
1201,2004-10-25,109.75,110.12,109.35,109.86,43990900,74.38,1.1928571428571442,0.006891304537334102,-0.6954115279362685,-0.42475136333084873,1748
1202,2004-10-26,110.13,111.6,109.88,111.54,54337400,75.52,1.2742857142857145,0.009039596743053567,-0.6632510678021821,-0.13668418097168122,1749
1203,2004-10-27,111.38,113.1,111.12,112.88,73896000,76.42,1.3857142857142841,0.010027345797852525,-0.6192420170923799,-0.004235677766981132,1750
1204,2004-10-28,112.78,113.56,112.49,113.22,54413300,76.65,1.3042857142857136,0.009010452233379514,-0.6514024772264663,-0.14059220463843017,1751
1205,2004-10-29,113.12,113.64,112.9,113.2,48820200,76.64,1.2571428571428567,0.008862573414901573,-0.6700216909883059,-0.16042145992136161,1752
1206,2004-11-01,113.56,113.84,113.2,113.51,36720900,76.85,1.1899999999999997,0.008758776523653753,-0.6965399651339563,-0.174339714579548,1755
1207,2004-11-02,113.67,114.57,113.22,113.55,56210000,76.88,1.184285714285713,0.006403938204986028,-0.6987968395293312,-0.4901029229382686,1756
1208,2004-11-03,115.03,115.36,114.24,114.98,76960200,77.84,1.3328571428571405,0.00645266703291901,-0.6401181052495944,-0.48356881360018733,1757
1209,2004-11-04,114.78,116.67,114.68,116.55,55350300,78.91,1.3685714285714263,0.006111006590140913,-0.6260126402785037,-0.5293824886731788,1758
1210,2004-11-05,117.05,117.64,116.49,117.28,63287200,79.4,1.25,0.005587684763753716,-0.6728427839825238,-0.5995553653391472,1759
1211,2004-11-08,116.98,117.23,116.72,117.11,33863800,79.29,1.1771428571428564,0.006140841279279775,-0.7016179325235492,-0.5253819179808343,1762
1212,2004-11-09,117.08,117.5,116.76,116.88,44658100,79.13,1.1771428571428564,0.006414889992373518,-0.7016179325235492,-0.48863438410257787,1763
1213,2004-11-10,117.06,117.55,116.76,116.97,45265400,79.19,1.1985714285714266,0.006550167781952759,-0.6931546535408952,-0.4704948165073877,1764
1214,2004-11-11,117.18,118.12,117.1,117.86,37863200,79.79,1.1699999999999997,0.006393894991307051,-0.7044390255177672,-0.49144962999172787,1765
1215,2004-11-12,117.97,119.0,117.68,118.79,55583700,80.42,1.0999999999999983,0.0057285502115113395,-0.7320857368611055,-0.5806665416869146,1766
1216,2004-11-15,118.5,118.77,118.23,118.73,35297900,80.62,0.8957142857142851,0.004396479629042173,-0.8127689964957437,-0.7592855481581118,1769
1217,2004-11-16,118.36,118.41,117.73,117.88,40028700,80.04,0.8742857142857129,0.005384400331824516,-0.8212322754783985,-0.6268140284611489,1770
1218,2004-11-17,118.37,119.14,118.07,118.58,54494000,80.52,0.9742857142857133,0.005603444981531378,-0.7817369735593444,-0.5974420580728029,1771
1219,2004-11-18,118.53,118.8,118.23,118.74,31854300,80.63,0.9499999999999987,0.005369101149274896,-0.7913286897396861,-0.6288655149385165,1772
1220,2004-11-19,118.7,118.72,117.14,117.42,54276500,79.73,1.0657142857142847,0.007425688509553475,-0.7456269832333522,-0.3530951497276437,1773
1221,2004-11-22,117.17,118.12,117.03,117.98,37560200,80.11,1.0571428571428558,0.007047274894393959,-0.7490122948264141,-0.4038371035433915,1776
1222,2004-11-23,117.93,118.26,117.37,118.16,41968800,80.24,0.9957142857142856,0.006253551147742412,-0.7732736945766896,-0.5102685110869009,1777
1223,2004-11-24,118.27,118.59,118.05,118.44,29724800,80.43,0.9928571428571432,0.00636623116651851,-0.7744021317743767,-0.49515910677467967,1778
1224,2004-11-26,118.51,118.98,118.3,118.35,15487700,80.36,0.9471428571428585,0.005637989584873094,-0.7924571269373724,-0.5928099291082841,1780
1225,2004-11-29,118.79,119.01,117.48,117.81,61460800,80.0,0.9857142857142865,0.00536625313424548,-0.7772232247685946,-0.6292474088273721,1783
1226,2004-11-30,118.0,118.24,117.64,117.89,53685200,80.05,0.990000000000001,0.00532466530074224,-0.7755305689720636,-0.6348239733123175,1784
1227,2004-12-01,118.16,119.5,118.1,119.23,49898300,80.96,0.9914285714285731,0.004946913952933842,-0.7749663503732198,-0.6854771228726214,1785
1228,2004-12-02,119.1,119.87,119.01,119.33,60163500,81.03,0.9585714285714297,0.0048275820236658345,-0.7879433781466234,-0.7014784901625083,1786
1229,2004-12-03,119.31,120.14,119.09,119.25,49067900,80.98,0.9814285714285721,0.004905887696253522,-0.7789158805651255,-0.690978384820684,1787
1230,2004-12-06,119.21,119.64,118.84,119.21,33030500,80.95,1.018571428571428,0.004915341067874847,-0.7642461969951917,-0.6897107704247004,1790
1231,2004-12-07,119.49,119.62,118.04,118.1,52047200,80.19,1.1471428571428552,0.0062883522111838955,-0.7134665230992658,-0.5056019930676104,1791
1232,2004-12-08,118.21,118.82,118.01,118.79,43895100,80.66,1.0442857142857105,0.006339267769522893,-0.7540902622160077,-0.49877466232093165,1792
1233,2004-12-09,118.14,119.46,117.73,119.21,60922800,80.95,1.2057142857142813,0.0063927828608805835,-0.690333560546678,-0.4915987569482543,1793
1234,2004-12-10,118.92,119.56,118.85,119.33,47828600,81.03,1.077142857142854,0.004762437177762184,-0.741113234442604,-0.7102138438330775,1794
1235,2004-12-13,119.76,120.4,119.35,120.37,38541000,81.74,1.1071428571428552,0.005773869564188379,-0.7292646438668874,-0.574589613140016,1797
1236,2004-12-14,120.18,120.96,120.18,120.79,41500700,82.02,1.0685714285714252,0.005758250827110551,-0.7444985460356659,-0.5766839490827895,1798
1237,2004-12-15,120.7,121.11,120.31,120.88,46699200,82.08,1.0685714285714252,0.00570467189602181,-0.7444985460356659,-0.5838684148046585,1799
1238,2004-12-16,120.72,121.24,120.04,120.81,51641800,82.03,1.0142857142857093,0.003219671947394595,-0.7659388527917244,-0.9170851585315575,1800
1239,2004-12-17,119.46,119.97,119.16,119.44,70761900,81.49,1.134285714285712,0.006159139046852445,-0.7185444904888586,-0.5229283474962937,1801
1240,2004-12-20,119.75,120.29,119.17,119.47,47187400,81.51,1.047142857142857,0.006038655915769476,-0.7529618250183191,-0.5390840808739408,1804
1241,2004-12-21,119.6,120.48,119.46,120.39,33094200,82.14,1.0914285714285714,0.0066599793514769065,-0.7354710484541666,-0.4557700461344183,1805
1242,2004-12-22,120.38,121.08,120.3,120.68,31500700,82.33,1.0499999999999992,0.005871516788228971,-0.751833387820632,-0.5614959750307872,1806
1243,2004-12-23,120.87,121.28,120.66,120.77,25646100,82.39,1.027142857142859,0.005718576878115965,-0.760860885402129,-0.5820038784059537,1807
1244,2004-12-27,121.2,121.36,120.39,120.52,29944100,82.22,1.0514285714285734,0.005754491626986226,-0.7512691692217873,-0.5771880249179369,1811
1245,2004-12-28,120.64,121.33,120.6,121.18,23422900,82.67,0.9957142857142897,0.006165908686634924,-0.773273694576688,-0.5220205980511607,1812
1246,2004-12-29,121.08,121.4,120.95,121.36,22650600,82.8,0.8242857142857177,0.0032976567712976225,-0.8409799264379234,-0.9066280761901926,1813
1247,2004-12-30,121.4,121.57,121.04,121.13,21076900,82.64,0.740000000000001,0.003603496189777977,-0.8742688237696984,-0.8656176869603455,1814
1248,2004-12-31,121.3,121.66,120.8,120.87,28648800,82.46,0.7171428571428565,0.002846675706043003,-0.8832963213511971,-0.9671006899339668,1815
1249,2005-01-03,121.56,121.76,119.9,120.3,55748000,82.07,0.8714285714285707,0.0033170773402621256,-0.8223607126760855,-0.9040239478660651,1818
1250,2005-01-04,120.46,120.54,118.44,118.83,69167600,81.07,1.0828571428571425,0.005486037727711173,-0.7388563600472284,-0.6131853432304137,1819
1251,2005-01-05,118.74,119.25,118.0,118.01,65667300,80.51,1.1228571428571428,0.005750654247826167,-0.7230582392796068,-0.5777025838775324,1820
1252,2005-01-06,118.44,119.15,118.26,118.61,47814700,80.92,1.1699999999999997,0.005656076526774892,-0.7044390255177672,-0.5903846285010047,1821
1253,2005-01-07,118.97,119.23,118.13,118.44,55847700,80.81,1.2628571428571433,0.005365151607659048,-0.6677648165929311,-0.6293951139017573,1822
1254,2005-01-10,118.34,119.46,118.34,119.0,56563300,81.19,1.347142857142858,0.006206647168689457,-0.6344759192611569,-0.5165579241617357,1825
1255,2005-01-11,118.64,118.74,117.99,118.18,63099700,80.63,1.3685714285714303,0.006415183558975462,-0.6260126402785021,-0.4885950193906305,1826
1256,2005-01-12,118.4,118.84,117.52,118.57,72720500,80.89,1.2914285714285743,0.006804755801532306,-0.6564804446160576,-0.4363567913041917,1827
1257,2005-01-13,118.64,118.73,117.5,117.62,55537500,80.25,1.1671428571428595,0.005865012431740626,-0.7055674627154533,-0.5623681523080071,1828
1258,2005-01-14,117.97,118.53,117.76,118.24,42032500,80.67,1.1185714285714303,0.005780770771261664,-0.7247508950761369,-0.5736642216726981,1829
1259,2005-01-18,118.05,119.62,117.95,119.47,57391700,81.51,1.1942857142857162,0.0067696412310266465,-0.6948473093374246,-0.44106534787689033,1833
1260,2005-01-19,119.43,119.52,118.21,118.22,54378900,80.65,1.2242857142857153,0.008067441949101839,-0.6829987187617088,-0.26704163028190847,1834
1261,2005-01-20,117.89,118.2,117.29,117.5,72049300,80.16,1.1971428571428586,0.007990383135233516,-0.6937188721397375,-0.277374542782307,1835
1262,2005-01-21,117.79,118.0,116.65,116.78,63160400,79.67,1.2457142857142856,0.007913539996890937,-0.6745354397790548,-0.287678535082353,1836
1263,2005-01-24,117.09,117.34,116.37,116.55,58441900,79.52,1.1957142857142844,0.007603561161717666,-0.6942830907385822,-0.3292439838614385,1839
1264,2005-01-25,116.91,117.47,116.72,116.88,68245000,79.74,1.1514285714285697,0.007378528399794852,-0.7117738673027348,-0.3594189076883843,1840
1265,2005-01-26,117.32,117.6,117.04,117.23,57195100,79.98,1.124285714285713,0.007107902490381979,-0.7224940206807636,-0.3957074735503292,1841
1266,2005-01-27,117.19,117.75,116.98,117.43,55878800,80.12,0.9957142857142836,0.005276975164627429,-0.7732736945766904,-0.6412188031684908,1842
1267,2005-01-28,117.49,117.55,116.61,117.43,60738900,80.12,0.9428571428571401,0.003924361586861405,-0.7941497827339049,-0.8225924455112087,1843
1268,2005-01-31,117.95,118.25,117.71,118.16,52532700,80.61,0.9271428571428544,0.0039881075637828965,-0.8003561873211847,-0.8140446679278717,1846
1269,2005-02-01,118.25,119.08,118.1,118.91,49841200,81.13,0.8742857142857129,0.0030412209595255617,-0.8212322754783985,-0.9410138741540334,1847
1270,2005-02-02,119.06,119.59,118.9,119.27,52468900,81.37,0.8342857142857127,0.002287270514179252,-0.83703039624602,-1.0421120300990783,1848
1271,2005-02-03,119.06,119.16,118.57,118.96,48837100,81.16,0.8028571428571415,0.003207978044546124,-0.8494432054205797,-0.918653208555373,1849
1272,2005-02-04,119.0,120.43,118.98,120.23,50024600,82.03,0.9100000000000007,0.004449906743905117,-0.807126810507307,-0.7521214396633861,1850
1273,2005-02-07,120.25,120.52,119.96,120.07,45412000,81.92,0.8800000000000016,0.0048007200636746425,-0.8189754010830227,-0.7050804438942707,1853
1274,2005-02-08,120.17,120.65,120.07,120.21,39263500,82.01,0.8285714285714322,0.004691183783528627,-0.8392872706413925,-0.7197683003710389,1854
1275,2005-02-09,120.42,120.49,119.25,119.31,55279400,81.4,0.8885714285714325,0.00598499070098693,-0.8155900894899601,-0.546280116483971,1855
1276,2005-02-10,119.66,120.02,119.26,119.74,45858600,81.69,0.8571428571428592,0.0056909039647916925,-0.8280028986645207,-0.5857145738820018,1856
1277,2005-02-11,119.7,121.04,119.46,120.77,53133000,82.39,0.9842857142857184,0.006365793819332842,-0.777787443367437,-0.4952177512044983,1857
1278,2005-02-14,120.69,120.86,120.48,120.68,32432100,82.33,0.9385714285714316,0.006188681915091786,-0.7958424385304335,-0.5189669074324803,1860
1279,2005-02-15,120.8,121.43,120.68,121.13,43852700,82.64,0.835714285714287,0.0050394365495574555,-0.8364661776471755,-0.6730706524479,1861
1280,2005-02-16,120.93,121.46,120.67,121.21,55523000,82.69,0.8685714285714283,0.00493671541247326,-0.8234891498737725,-0.6868446578880324,1862
1281,2005-02-17,121.23,121.33,120.22,120.23,58124000,82.03,0.9442857142857122,0.0061036007945379145,-0.793585564135061,-0.5303755410460377,1863
1282,2005-02-18,120.24,120.48,119.9,120.39,47723300,82.14,0.8499999999999984,0.005118910388839342,-0.8308239916587402,-0.6624139061764909,1864
1283,2005-02-22,119.9,120.47,118.58,118.6,80697600,80.91,1.0114285714285711,0.007823087433390594,-0.7670672899894098,-0.2998074321827274,1868
1284,2005-02-23,118.93,119.57,118.62,119.45,68292600,81.49,0.924285714285712,0.007535030008641197,-0.8014846245188718,-0.3384334116860168,1869
1285,2005-02-24,119.24,120.32,118.98,120.24,68563600,82.03,1.0614285714285683,0.008153787334610071,-0.747319639029884,-0.25546346980315615,1870
1286,2005-02-25,120.27,121.67,120.18,121.43,60899900,82.84,1.1671428571428533,0.008972847992023858,-0.7055674627154558,-0.14563460428184838,1871
1287,2005-02-28,121.15,121.3,120.04,120.63,69381300,82.3,1.2528571428571402,0.00934447253106959,-0.6717143467848377,-0.09580300615314943,1874
1288,2005-03-01,120.82,121.52,120.78,121.23,47294400,82.71,1.221428571428569,0.00890800825494372,-0.6841271559593973,-0.15432904552957866,1875
1289,2005-03-02,120.76,121.93,120.65,121.17,64226500,82.67,1.3214285714285694,0.008929680849648581,-0.6446318540403433,-0.15142294026400052,1876
1290,2005-03-03,121.66,121.9,120.7,121.22,61230800,82.7,1.222857142857141,0.005656214358938877,-0.6835629373605535,-0.5903661464141583,1877
1291,2005-03-04,122.05,122.83,121.79,122.73,56168500,83.73,1.3142857142857127,0.0065522510930331145,-0.6474529470345612,-0.47021546272520764,1878
1292,2005-03-07,122.66,123.25,122.4,122.79,43442400,83.77,1.2442857142857133,0.006535712110449439,-0.6750996583778988,-0.47243319553608065,1881
