,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.616634,0.637493,0.651077,0.636645,0.639249,0.661953,0.686441
1,atr,0.60059,0.594421,0.640118,0.630168,0.657839,0.658241,0.673881
2,mad,0.663277,0.621347,0.637099,0.62963,0.643854,0.628207,0.631635
3,iqr,0.66625,0.665522,0.640356,0.673644,0.649229,0.74416,0.488014
4,mad_med,0.584838,0.607357,0.631811,0.637189,0.623161,0.665619,0.631465
5,iqr_med,0.626726,0.657348,0.641354,0.682388,0.633505,0.677199,0.685432
