ETF,Metric,Final_Value,Passive_Potential,Relative_MSE,MAPE,DM_stat,DM_p
XLB,ATR,1000.0,1030.0954245167607,0.0026004200771916628,0.3255666138044207,,
XLB,SD_Squared_Returns,1000.0,1030.0954245167607,0.002034137833434845,1.199128125374896,71.78965214702883,0.0
XLB,SD_Prices,993.1723397332278,1030.0954245167607,0.00116248794369697,0.3189901045652274,10.707360138099942,9.400419647072345e-27
XLE,ATR,678.8578185242309,1257.9542075527802,0.00010487130998116679,0.045727126128894416,,
XLE,SD_Squared_Returns,870.9135214591458,1257.9542075527802,0.0004248541349153585,0.3597311671884889,23.627834299507896,1.9950907230893576e-123
XLE,SD_Prices,712.5917101600301,1257.9542075527802,0.0003409376221875599,0.17464856413759136,-15.482002272253283,4.589627724238592e-54
XLF,ATR,548.655137086223,985.8379228953579,7.466631118304753e-05,0.04896260948000712,,
XLF,SD_Squared_Returns,229.01103552908214,985.8379228953579,0.0012872784700813694,1.548050066858703,22.319155216365623,2.407963404590696e-110
XLF,SD_Prices,823.2537877737296,985.8379228953579,0.0004879468786282316,0.20097023212748588,-14.802682625773686,1.407549899886056e-49
XLI,ATR,1000.0,1146.8315301391035,0.006033330531711228,0.44163637106835324,,
XLI,SD_Squared_Returns,1000.0,1146.8315301391035,0.0047893382202000906,1.9891160586572936,95.22587725888408,0.0
XLI,SD_Prices,905.4065116503132,1146.8315301391035,0.0012350207457821163,0.25075138547079584,30.210152370615226,1.7424694969766484e-200
XLK,ATR,1000.0,1207.5929447249362,0.014097080864565343,0.6487732997227703,,
XLK,SD_Squared_Returns,1000.0,1207.5929447249362,0.0010624129690747879,0.5433699579968675,87.9257224572185,0.0
XLK,SD_Prices,1043.343082942275,1207.5929447249362,0.004195858409949967,0.5154240343708983,21.80250748262116,2.1964872867293765e-105
XLP,ATR,1167.195637795622,975.6658104637015,0.0006288670159152601,0.1349673201075457,,
XLP,SD_Squared_Returns,1178.6841732654193,975.6658104637015,0.0006413522052449152,0.7992119147378354,31.65656705279365,6.158722169426364e-220
XLP,SD_Prices,1103.294879767433,975.6658104637015,0.0005534697852055279,0.17754674073051352,2.927832601268184,0.003413337647578453
XLV,ATR,864.7881388481619,1090.9660738070988,0.00021828091423151713,0.06779201111908476,,
XLV,SD_Squared_Returns,729.0710646272938,1090.9660738070988,0.004635479548866036,2.5010242365895476,25.844834210223627,2.7812135276666056e-147
XLV,SD_Prices,1055.65044619751,1090.9660738070988,0.0004955227447602647,0.17236447082114123,-8.36255554576924,6.137407330472227e-17
XLY,ATR,927.985998012429,994.5755669686653,0.0026818011613417183,0.29352612421129,,
XLY,SD_Squared_Returns,1000.0,994.5755669686653,0.005849475196824489,2.669332674330703,34.92696395052983,2.8977827281907004e-267
XLY,SD_Prices,846.977168229053,994.5755669686653,0.0011975915140502121,0.2271655984501567,13.085586898439809,3.9807352695112044e-39
XLU,ATR,1001.7561786148004,972.1760169363376,0.0008483904725327291,0.11939415030557526,,
XLU,SD_Squared_Returns,1000.0,972.1760169363376,0.0017002789483157729,0.9385610038873581,29.391148229855876,7.1258665661049e-190
XLU,SD_Prices,956.8866714258285,972.1760169363376,0.0008390603014813256,0.2606222270814935,-8.648149691137599,5.2341145088036634e-18
