,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,22,20,18,16,12,8,6
1,atr,30,26,22,22,22,16,14
2,mad,26,22,20,20,18,14,10
3,iqr,18,12,10,6,6,6,4
