,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,0.56619,0.454538,0.50358,0.508177,0.532387,0.560707,0.375366
1,atr,0.617822,0.573603,0.528559,0.453926,0.492235,0.459286,0.499805
2,mad,0.569676,0.543687,0.479655,0.492861,0.510104,0.465248,0.516389
3,iqr,0.5179,0.487161,0.529772,0.533304,0.634447,0.618759,0.459433
4,mad_med,0.521014,0.512699,0.520409,0.503703,0.509677,0.485,0.473945
5,iqr_med,0.54854,0.489167,0.475819,0.548807,0.586129,0.535043,0.609713
