,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,814,946,812,675,649,412,560
1,atr,659,708,421,644,834,501,773
2,mad,671,840,820,871,645,923,975
3,iqr,795,877,880,359,291,460,529
4,mad_med,568,762,923,1140,741,855,702
5,iqr_med,710,1279,671,423,316,388,567
