,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,392,336,300,230,168,94,44
1,atr,190,108,74,48,30,20,12
2,mad,440,380,340,302,268,210,160
3,iqr,318,262,212,154,108,66,52
4,mad_med,418,376,330,300,268,220,182
5,iqr_med,306,262,206,156,122,82,50
