,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,30,30,26,22,18,14,12
1,atr,32,28,28,26,24,24,20
2,mad,32,30,30,26,24,20,18
3,iqr,30,24,16,14,12,10,2
