,metric,1,1.25,1.5,1.75,2,2.25,2.5
0,sd,112,94,82,74,64,50,38
1,atr,130,114,92,86,84,74,68
2,mad,128,110,96,84,82,70,58
3,iqr,92,86,72,60,46,38,28
4,mad_med,138,116,102,94,82,76,64
5,iqr_med,78,74,62,52,36,28,20
